sentence_type,window_key,window,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.800000,0.559310,0.499156,29,0.373928,0.744692
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.833333,0.620690,0.493804,29,0.437295,0.804084
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.866667,0.595862,0.491132,29,0.413460,0.778264
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.900000,0.557931,0.500181,29,0.372168,0.743694
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.933333,0.574483,0.492541,29,0.391557,0.757408
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.966667,0.511724,0.500643,29,0.325790,0.697658
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,1.000000,0.527586,0.492701,29,0.344601,0.710571
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.000000,0.472414,0.492411,29,0.289537,0.655291
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.033333,0.449655,0.484492,29,0.269720,0.629591
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.066667,0.426897,0.486923,29,0.246058,0.607735
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.100000,0.492414,0.498381,29,0.307320,0.677508
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.133333,0.511034,0.495972,29,0.326835,0.695234
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.166667,0.500690,0.495277,29,0.316748,0.684631
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.200000,0.537241,0.498791,29,0.351995,0.722488
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.233333,0.538621,0.496443,29,0.354247,0.722995
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.266667,0.471724,0.492530,29,0.288803,0.654645
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.300000,0.427586,0.489093,29,0.245942,0.609231
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.333333,0.430345,0.490178,29,0.248297,0.612393
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.366667,0.437241,0.484583,29,0.257272,0.617211
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.400000,0.417241,0.498619,29,0.232059,0.602424
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.433333,0.445517,0.498423,29,0.260408,0.630627
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.466667,0.464138,0.498723,29,0.278917,0.649359
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.500000,0.448276,0.506120,29,0.260308,0.636244
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.533333,0.471724,0.500329,29,0.285907,0.657542
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.566667,0.482759,0.508548,29,0.293889,0.671628
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.600000,0.498621,0.495694,29,0.314525,0.682717
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.633333,0.472414,0.499097,29,0.287054,0.657774
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.666667,0.450345,0.503037,29,0.263522,0.637168
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.700000,0.438621,0.496673,29,0.254161,0.623080
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.733333,0.390345,0.488573,29,0.208893,0.571796
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.766667,0.385517,0.482224,29,0.206424,0.564611
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.800000,0.372414,0.485428,29,0.192130,0.552697
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.833333,0.331034,0.469881,29,0.156525,0.505544
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.866667,0.335862,0.469449,29,0.161513,0.510211
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.900000,0.373103,0.479770,29,0.194921,0.551286
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.933333,0.355862,0.479207,29,0.177889,0.533835
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.966667,0.366897,0.476333,29,0.189991,0.543802
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,1.000000,0.326897,0.464028,29,0.154561,0.499232
inverse,speech_planning,Early event apprehension,agent,0.000000,0.124828,0.319895,29,0.006021,0.243634
inverse,speech_planning,Early event apprehension,agent,0.100000,0.146207,0.325888,29,0.025175,0.267239
inverse,speech_planning,Early event apprehension,agent,0.200000,0.373793,0.440198,29,0.210308,0.537279
inverse,speech_planning,Early event apprehension,agent,0.300000,0.530345,0.493287,29,0.347143,0.713547
inverse,speech_planning,Early event apprehension,agent,0.400000,0.566207,0.495670,29,0.382120,0.750294
inverse,speech_planning,Early event apprehension,agent,0.500000,0.586207,0.483088,29,0.406792,0.765621
inverse,speech_planning,Early event apprehension,agent,0.600000,0.640000,0.468554,29,0.465983,0.814017
inverse,speech_planning,Early event apprehension,agent,0.700000,0.645517,0.459406,29,0.474898,0.816136
inverse,speech_planning,Early event apprehension,agent,0.800000,0.620690,0.493804,29,0.437295,0.804084
inverse,speech_planning,Early event apprehension,agent,0.900000,0.662759,0.466529,29,0.489494,0.836023
inverse,speech_planning,Early event apprehension,agent,1.000000,0.693103,0.465933,29,0.520060,0.866147
inverse,speech_planning,Early event apprehension,patient,0.000000,0.209655,0.411083,29,0.056983,0.362328
inverse,speech_planning,Early event apprehension,patient,0.100000,0.275862,0.409961,29,0.123606,0.428118
inverse,speech_planning,Early event apprehension,patient,0.200000,0.353103,0.449644,29,0.186110,0.520097
inverse,speech_planning,Early event apprehension,patient,0.300000,0.413793,0.501230,29,0.227641,0.599945
inverse,speech_planning,Early event apprehension,patient,0.400000,0.413793,0.501230,29,0.227641,0.599945
inverse,speech_planning,Early event apprehension,patient,0.500000,0.408276,0.482509,29,0.229077,0.587475
inverse,speech_planning,Early event apprehension,patient,0.600000,0.335862,0.449583,29,0.168891,0.502833
inverse,speech_planning,Early event apprehension,patient,0.700000,0.268276,0.444057,29,0.103357,0.433194
inverse,speech_planning,Early event apprehension,patient,0.800000,0.241379,0.435494,29,0.079641,0.403118
inverse,speech_planning,Early event apprehension,patient,0.900000,0.207586,0.411909,29,0.054607,0.360565
inverse,speech_planning,Early event apprehension,patient,1.000000,0.200690,0.401087,29,0.051730,0.349650
