contrast_id,comparison,model,term,estimate,estimate_error,q2.5,q97.5,rhat,bulk_ess,tail_ess
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,Intercept,0.8169917552672784,0.2175740501344928,0.39997362103493844,1.2660952992728214,1.0016020081898558,1973.5559476539659,2533.5793061591876
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ31,20.156962648454947,9.97625251054437,1.0202794081713895,40.426292749076296,1.0048104421272608,1778.2988115526725,2183.4846048086247
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ32,11.583093053549206,6.37352559182363,-0.9549996919736253,24.40831792159021,1.0016114494898536,3311.889824816925,3286.8815086446775
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ33,3.037473469364174,4.660477542730659,-6.456086489939402,12.255174566638871,1.000352956460422,3979.9522671850536,3242.0367834777244
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,contrast_code,-0.05591109238040934,0.22553794381652173,-0.4945219627532811,0.4189853524046849,1.001131237768409,3456.303591251894,2922.9971223831576
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ31:contrast_code,0.9904102709869698,8.641316495682101,-15.656030507253908,17.554890838357025,1.0022138424234108,2607.9815275504466,2821.345525201916
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ32:contrast_code,-0.4031533304070714,6.716502750230839,-13.65230475201162,12.8002008439862,1.0049012510704196,3872.0979995721136,2835.7114678941175
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ33:contrast_code,8.123575818850526,6.204436749529582,-4.135628683820645,20.324868989547163,1.0011492321188546,3545.111627573583,2944.3676129738883
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,Intercept,-2.250307245774032,0.39510772424054114,-3.0490772329858613,-1.492637907775836,1.0047313034815522,1356.197908699603,1939.5276838787156
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ31,-34.70863741961294,13.172653976791967,-60.61076593889893,-8.546517525325703,1.000981797032446,1224.2089680244308,1429.4051074611118
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ32,0.13877469072088142,9.345811700877983,-17.4220039492736,18.974623288077463,1.0004681718631847,2367.6983467510554,2794.910475692751
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ33,3.0686689118916686,7.206027306099983,-10.828395013216118,17.573261729386232,1.0002103384054195,2468.1705858848713,2901.4089477037087
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,contrast_code,-0.27166637198739035,0.2949533591211458,-0.8464039582687117,0.3053434125471781,1.003485306832339,2373.1533662535535,2550.064294847739
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ31:contrast_code,-1.8073682426611002,10.921973510138718,-22.643885210335966,20.169182386306684,1.0024311395587544,2005.213438360878,2494.562358287379
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ32:contrast_code,10.01105113781129,10.618182350310091,-11.625882216955993,30.780897776070873,1.000667653475619,2502.1925673019323,2512.7592341881996
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ33:contrast_code,-9.949164216242858,6.799378246834646,-23.242789020629207,3.5373155682120205,1.00046194370768,3540.975576459602,3455.264030251146
