sentence_type,window_key,window,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.633333,0.505128,0.499889,39,0.345036,0.665221
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.666667,0.505128,0.498032,39,0.345630,0.664626
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.700000,0.529744,0.498036,39,0.370245,0.689243
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.733333,0.495385,0.500830,39,0.334991,0.655779
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.766667,0.491795,0.497059,39,0.332609,0.650981
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.800000,0.484615,0.499230,39,0.324734,0.644497
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.833333,0.476923,0.499717,39,0.316886,0.636960
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.866667,0.450769,0.482119,39,0.296368,0.605171
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.900000,0.431282,0.492786,39,0.273464,0.589100
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.933333,0.397436,0.485976,39,0.241799,0.553073
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.966667,0.418462,0.483679,39,0.263560,0.573363
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,1.000000,0.406154,0.481886,39,0.251827,0.560481
inverse,speech_planning,Early event apprehension,agent,0.000000,0.144103,0.344404,39,0.033805,0.254400
inverse,speech_planning,Early event apprehension,agent,0.100000,0.160000,0.347745,39,0.048633,0.271367
inverse,speech_planning,Early event apprehension,agent,0.200000,0.361026,0.432081,39,0.222649,0.499402
inverse,speech_planning,Early event apprehension,agent,0.300000,0.522564,0.495244,39,0.363959,0.681169
inverse,speech_planning,Early event apprehension,agent,0.400000,0.573846,0.485975,39,0.418210,0.729483
inverse,speech_planning,Early event apprehension,agent,0.500000,0.615385,0.479330,39,0.461876,0.768893
inverse,speech_planning,Early event apprehension,agent,0.600000,0.630769,0.473238,39,0.479212,0.782327
inverse,speech_planning,Early event apprehension,agent,0.700000,0.588205,0.473636,39,0.436520,0.739890
inverse,speech_planning,Early event apprehension,agent,0.800000,0.554872,0.496232,39,0.395950,0.713793
inverse,speech_planning,Early event apprehension,agent,0.900000,0.544103,0.494351,39,0.385784,0.702422
inverse,speech_planning,Early event apprehension,agent,1.000000,0.573333,0.492690,39,0.415546,0.731121
inverse,speech_planning,Early event apprehension,patient,0.000000,0.271795,0.437330,39,0.131737,0.411852
inverse,speech_planning,Early event apprehension,patient,0.100000,0.329744,0.430981,39,0.191719,0.467768
inverse,speech_planning,Early event apprehension,patient,0.200000,0.382051,0.452776,39,0.237047,0.527056
inverse,speech_planning,Early event apprehension,patient,0.300000,0.435897,0.502356,39,0.275015,0.596780
inverse,speech_planning,Early event apprehension,patient,0.400000,0.407179,0.489392,39,0.250448,0.563911
inverse,speech_planning,Early event apprehension,patient,0.500000,0.380513,0.478649,39,0.227222,0.533803
inverse,speech_planning,Early event apprehension,patient,0.600000,0.348718,0.456757,39,0.202439,0.494997
inverse,speech_planning,Early event apprehension,patient,0.700000,0.342051,0.466291,39,0.192719,0.491384
inverse,speech_planning,Early event apprehension,patient,0.800000,0.337949,0.475124,39,0.185787,0.490110
inverse,speech_planning,Early event apprehension,patient,0.900000,0.337436,0.474224,39,0.185563,0.489309
inverse,speech_planning,Early event apprehension,patient,1.000000,0.313846,0.443791,39,0.171719,0.455973
