contrast_id,comparison,model,term,estimate,estimate_error,q2.5,q97.5,rhat,bulk_ess,tail_ess
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,Intercept,-1.0110275578113517,0.5433415712845198,-2.115610295866045,0.050153935996458204,1.009744783072462,623.7750653574474,1066.8777331368492
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ31,-21.931368657139174,10.882899445307233,-42.97544049098235,-0.5790142741151552,1.000665921225528,1360.2253083233,2170.308277913347
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ32,4.630224162104014,8.158383720816202,-11.114989533495631,21.449273677770076,1.0015812766582974,2115.935041921806,2316.6597291264957
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ33,-6.140098283110786,5.248745638397746,-17.02095076732104,4.258932363162989,1.0004319681744995,2313.856857599852,2492.573388094007
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,contrast_code,-0.17425116914984992,0.19481057731584017,-0.5649667069533989,0.20432173790289404,1.001082201248113,1661.8479154289728,1925.8042727456625
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ31:contrast_code,10.914767067589208,11.83847975458334,-13.191789287492618,33.703024857849925,1.0033473336172798,1571.5505181141173,2574.8229936800335
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ32:contrast_code,-13.441933671481996,8.52775809079773,-30.558598889343646,3.189626813590722,1.001063251398752,1978.6825923434549,2524.8379779444185
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ33:contrast_code,-5.651656846719194,4.99160064628672,-15.678512142098604,4.070411526008988,1.002881863236619,1922.0373622993573,2503.4189165886437
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,Intercept,-0.2082823295192247,0.42433464746067057,-1.0231336049030852,0.633815825743074,1.0038044628206484,623.0388787337296,1281.751034641297
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ31,19.344852477332175,8.791034329631323,2.363169346315782,37.198965018710766,1.000762255016872,1566.2101865551851,2219.7700115951425
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ32,-5.228168285826968,5.948603413196503,-17.133531778391795,6.366376809420949,1.000473171013288,2448.1940723117827,2989.0931122024176
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ33,18.22241902478566,4.410624656161709,9.327030633767977,26.742250245714125,1.0012280896295183,3276.6814181300724,2576.04158556764
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,contrast_code,0.06684001678822765,0.25341103998266085,-0.4561602107069815,0.5509172235608526,1.0024929968468748,1539.3883994172154,1853.145011907756
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ31:contrast_code,-6.93958945218648,9.04125830117539,-25.590755388620206,10.26139328279163,1.0024355321594265,1996.3829103114183,2295.402058696657
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ32:contrast_code,1.1545018807929452,7.307283116064854,-12.667928889220896,15.719652319134788,1.0004125971087203,2119.788129634037,2379.644712509707
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ33:contrast_code,7.754143620186083,5.8538681486314745,-3.7288890474931473,19.580080856888976,1.0002663055946828,2373.5374227923535,2811.896280964748
