contrast_id,comparison,model,term,estimate,ci_95_lower,ci_95_upper,p_beta_gt_0,full_difference_estimate,full_difference_ci_95_lower,full_difference_ci_95_upper
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",agent_looks,Intercept,1.1339516502629359,0.38488839138631664,1.9019167004108652,0.99725,NA,NA,NA
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",agent_looks,polytimedegreeEQ31,35.308714607956865,19.138089467650545,52.19281453297959,1,NA,NA,NA
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",agent_looks,polytimedegreeEQ32,1.5625533978297765,-3.8796219534717045,6.894827899931467,0.7175,NA,NA,NA
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",agent_looks,polytimedegreeEQ33,-8.507308204656455,-13.644455352267777,-3.2590063331958126,7.5e-4,NA,NA,NA
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",agent_looks,contrast_code,-0.1400965858782378,-0.8324480425089689,0.5400771032578257,0.33575,-0.2801931717564756,-1.6648960850179377,1.0801542065156513
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",agent_looks,polytimedegreeEQ31:contrast_code,22.121865129041627,7.231294222475356,37.12750452171456,0.998,44.243730258083254,14.462588444950711,74.25500904342913
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",agent_looks,polytimedegreeEQ32:contrast_code,-2.0874311900276266,-7.485486755080508,3.276494048170272,0.22275,-4.174862380055253,-14.970973510161016,6.552988096340544
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",agent_looks,polytimedegreeEQ33:contrast_code,5.407582977616442,0.31620221824302874,10.55433727449952,0.981,10.815165955232883,0.6324044364860575,21.10867454899904
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",patient_looks,Intercept,-2.3676579321714137,-3.4099761633780026,-1.3581019943462977,0,NA,NA,NA
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",patient_looks,polytimedegreeEQ31,-42.36594038906223,-59.27805575078103,-25.701882297832558,0,NA,NA,NA
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",patient_looks,polytimedegreeEQ32,-2.6521112594627425,-8.795989462425338,3.5493002563204747,0.197,NA,NA,NA
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",patient_looks,polytimedegreeEQ33,8.76271111572974,2.5325678949794024,15.021644235830658,0.9955,NA,NA,NA
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",patient_looks,contrast_code,0.1675855781825164,-0.729638291616889,1.0233889753702954,0.6525,0.3351711563650328,-1.459276583233778,2.0467779507405908
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",patient_looks,polytimedegreeEQ31:contrast_code,-17.872203619703928,-33.21587261665276,-2.920045192888712,0.011,-35.744407239407856,-66.43174523330552,-5.840090385777424
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",patient_looks,polytimedegreeEQ32:contrast_code,11.511584988813215,5.254942350368399,17.793483437833903,0.99975,23.02316997762643,10.509884700736798,35.586966875667805
inverse_2_2_inanimate_vs_inverse_2_1_inanimate,"inverse 2 agents, 2 patients, inanimate patient vs inverse 2 agents, 1 patient, inanimate patient",patient_looks,polytimedegreeEQ33:contrast_code,-6.538211286271358,-12.938063390092207,-0.3224508347304025,0.02,-13.076422572542716,-25.876126780184414,-0.644901669460805
