contrast_id,comparison,model,term,estimate,ci_95_lower,ci_95_upper,p_beta_gt_0,full_difference_estimate,full_difference_ci_95_lower,full_difference_ci_95_upper
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,agent_looks,Intercept,0.8040438822035962,0.33397224584800106,1.293659684014399,0.999,NA,NA,NA
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,agent_looks,polytimedegreeEQ31,-8.660687461717776,-31.77326922330972,14.562313076280374,0.232,NA,NA,NA
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,agent_looks,polytimedegreeEQ32,3.610521498216493,-22.983225117437097,30.299030615907874,0.6135,NA,NA,NA
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,agent_looks,polytimedegreeEQ33,11.494561427958462,-0.09097308631911157,23.647814174882754,0.97325,NA,NA,NA
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,agent_looks,contrast_code,0.02968318866864455,-0.3542865842298738,0.41419407822256976,0.55725,0.0593663773372891,-0.7085731684597476,0.8283881564451395
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,agent_looks,polytimedegreeEQ31:contrast_code,9.364722290313004,-13.70790309483491,33.26645968090344,0.7785,18.72944458062601,-27.41580618966982,66.53291936180688
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,agent_looks,polytimedegreeEQ32:contrast_code,0.20281325635510514,-28.450556106625495,29.004286525726158,0.511,0.4056265127102103,-56.90111221325099,58.008573051452316
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,agent_looks,polytimedegreeEQ33:contrast_code,4.2707992114192175,-6.917441817230274,16.088131741605643,0.77275,8.541598422838435,-13.834883634460548,32.17626348321129
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,patient_looks,Intercept,-1.9204239730481176,-2.639074798503176,-1.2111613954048632,0,NA,NA,NA
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,patient_looks,polytimedegreeEQ31,-6.801636868917853,-35.54295563795453,21.566446940322674,0.30875,NA,NA,NA
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,patient_looks,polytimedegreeEQ32,6.76141275189071,-15.938331866901173,29.10452023942818,0.73175,NA,NA,NA
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,patient_looks,polytimedegreeEQ33,-14.325044404336472,-28.48361144151837,0.5650701226762422,0.0305,NA,NA,NA
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,patient_looks,contrast_code,-0.13540339072262048,-0.6874083087202725,0.398601034294569,0.31275,-0.27080678144524095,-1.374816617440545,0.797202068589138
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,patient_looks,polytimedegreeEQ31:contrast_code,-12.598412183633625,-39.84804384841889,14.122697791129653,0.179,-25.19682436726725,-79.69608769683778,28.245395582259306
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,patient_looks,polytimedegreeEQ32:contrast_code,19.976926846836268,-4.566418510514327,44.68461591422819,0.94975,39.953853693672535,-9.132837021028655,89.36923182845638
inverse_2_2_animate_vs_inverse_2_1_animate,inverse 2-2 animate patient vs inverse 2-1 animate patient,patient_looks,polytimedegreeEQ33:contrast_code,4.044890626486025,-9.899043682127587,17.52432777635655,0.72625,8.08978125297205,-19.798087364255174,35.0486555527131
