contrast_id,comparison,model,term,estimate,ci_95_lower,ci_95_upper,p_beta_gt_0,full_difference_estimate,full_difference_ci_95_lower,full_difference_ci_95_upper
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,Intercept,0.8131105250990921,0.19396669244149162,1.4787403453726655,0.99225,NA,NA,NA
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ31,11.585502264328401,-13.334623819988524,37.175138589963446,0.815,NA,NA,NA
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ32,5.392437605324208,-18.684042482101272,30.179569429210215,0.6765,NA,NA,NA
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ33,11.060144097107868,-0.8075525902493619,23.078132230333544,0.9655,NA,NA,NA
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,contrast_code,-0.016368557558402,-0.29424315062960554,0.2583530623730628,0.452,-0.032737115116804,-0.5884863012592111,0.5167061247461257
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ31:contrast_code,10.83728068589323,-8.955719146057868,30.454823496393438,0.85425,21.67456137178646,-17.911438292115736,60.909646992786875
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ32:contrast_code,4.211384898915614,-16.342072561869013,25.376499459842442,0.66,8.422769797831227,-32.68414512373803,50.752998919684885
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ33:contrast_code,-1.582188742551556,-11.655250204200426,8.3308372729252,0.383,-3.164377485103112,-23.310500408400852,16.6616745458504
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,Intercept,-2.259629201957165,-3.0342515069334968,-1.4943111089346088,0,NA,NA,NA
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ31,-27.924710009329576,-55.70542034088283,-1.3844053801192868,0.0185,NA,NA,NA
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ32,20.582767209194508,-2.8202694629531018,44.34767124041067,0.96075,NA,NA,NA
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ33,-8.976228033686988,-24.193495744240412,6.784852088891255,0.122,NA,NA,NA
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,contrast_code,-0.19889061687386622,-0.6107308460920995,0.20842943306455455,0.162,-0.39778123374773244,-1.221461692184199,0.4168588661291091
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ31:contrast_code,-7.907237774955097,-32.60207801906197,18.123716041715973,0.2665,-15.814475549910194,-65.20415603812394,36.247432083431946
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ32:contrast_code,-8.321673764563506,-22.646557748818566,4.883202982251964,0.10775,-16.643347529127013,-45.29311549763713,9.766405964503928
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ33:contrast_code,2.8356203291202107,-11.223085949633166,18.113352027051597,0.64975,5.671240658240421,-22.446171899266332,36.226704054103195
