contrast_id,comparison,model,term,estimate,estimate_error,q2.5,q97.5,rhat,bulk_ess,tail_ess
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,Intercept,0.8131105250990921,0.3250452116174604,0.19396669244149178,1.4787403453726655,1.005551364709872,822.0906918783795,1413.6489097905971
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ31,11.585502264328401,12.713482447268035,-13.334623819988524,37.175138589963446,1.0025874626751854,1263.5676803343956,2145.330907159833
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ32,5.392437605324208,12.19428243169739,-18.684042482101262,30.179569429210215,1.0029952755499039,1505.6561861155515,2018.240841188413
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ33,11.060144097107868,5.953739847458954,-0.8075525902493613,23.078132230333544,1.0003166090759368,2109.9588343852265,2283.3191733369727
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,contrast_code,-0.016368557558402,0.13880420357812193,-0.2942431506296055,0.2583530623730628,1.0023791350000015,1753.9137169668504,2347.9655203750294
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ31:contrast_code,10.83728068589323,10.21988272062479,-8.955719146057868,30.454823496393438,1.0067371780483996,1580.46164946938,2425.1183159865136
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ32:contrast_code,4.211384898915614,10.48251386234248,-16.342072561869013,25.376499459842442,1.0034579142582352,1781.6536080982607,2046.0661840934752
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ33:contrast_code,-1.582188742551556,5.0300667685215705,-11.655250204200422,8.3308372729252,1.0033041113500818,2067.318043012171,2555.7055814131504
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,Intercept,-2.259629201957165,0.3882953538683505,-3.0342515069334963,-1.4943111089346088,1.0052984912916925,955.5677091630355,1300.3151325537547
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ31,-27.924710009329576,13.546569123926544,-55.70542034088282,-1.3844053801192868,1.0017390096287488,2103.991299476118,2284.463202217808
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ32,20.582767209194508,11.973034103030537,-2.820269462953099,44.34767124041067,1.0005933720726494,1801.4745338360565,2180.754311509145
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ33,-8.976228033686988,7.861721633588716,-24.193495744240415,6.784852088891255,1.0020378204957414,2620.446913020924,2400.8432448143776
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,contrast_code,-0.19889061687386622,0.2075571503777609,-0.6107308460920995,0.20842943306455455,1.0030099562037214,1865.0962430629324,2375.2240168045164
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ31:contrast_code,-7.907237774955097,13.016089223560062,-32.60207801906196,18.123716041715973,1.0027141998265838,2099.4777202387218,2550.5955363270427
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ32:contrast_code,-8.321673764563506,7.009698499900876,-22.646557748818562,4.883202982251964,1.0030355880084303,2839.4189884794537,2676.6127296060954
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ33:contrast_code,2.8356203291202107,7.272208164314304,-11.223085949633164,18.113352027051597,1.001105986909627,2824.853445997186,2727.278466392195
