participant,ppt_no,item,condition,word_order,speech_onset_ms,window_key,window,time_rel,agent_prop,patient_prop,n_samples
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.000000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.100000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.200000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.300000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.400000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.500000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.600000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.700000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.800000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",0.900000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window1,"EEA, 100-600 ms",1.000000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.000000,1.000000,0.000000,49
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.100000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.200000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.300000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.400000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.450000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.550000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.650000,0.220000,0.780000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.750000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.800000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,0.900000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window2,Linguistic encoding I,1.000000,0.000000,1.000000,20
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.000000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.100000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.200000,0.540000,0.460000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.300000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.400000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.450000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.550000,0.080000,0.920000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.650000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.750000,0.000000,0.300000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.800000,0.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,0.900000,0.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window3,Linguistic encoding II,1.000000,0.600000,0.000000,20
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.000000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.050000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.100000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.150000,0.900000,0.100000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.200000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.250000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.300000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.350000,0.240000,0.760000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.400000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.450000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.500000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.550000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.600000,1.000000,0.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.650000,0.200000,0.800000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.700000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.750000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.800000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.850000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.900000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",0.950000,0.000000,1.000000,50
ATL_a3,1,15,P,PAV,1738.000000,window4,"Post-onset, 0-1000 ms",1.000000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.000000,0.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.100000,0.560000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.200000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.300000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.400000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.500000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.600000,0.080000,0.920000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.700000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.800000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",0.900000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window1,"EEA, 100-600 ms",1.000000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.000000,0.000000,1.000000,49
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.100000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.150000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.200000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.250000,0.260000,0.740000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.350000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.400000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.450000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.500000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.600000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.650000,0.280000,0.720000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.700000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.750000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.850000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.900000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,0.950000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window2,Linguistic encoding I,1.000000,0.000000,1.000000,1
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.000000,0.000000,0.740000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.100000,0.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.150000,0.000000,0.160000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.200000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.250000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.350000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.400000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.450000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.500000,0.300000,0.700000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.600000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.650000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.700000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.750000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.850000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.900000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,0.950000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window3,Linguistic encoding II,1.000000,1.000000,0.000000,1
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.000000,1.000000,0.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.050000,0.360000,0.640000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.100000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.150000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.200000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.250000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.300000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.350000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.400000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.450000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.500000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.550000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.600000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.650000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.700000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.750000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.800000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.850000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.900000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",0.950000,0.000000,1.000000,50
ATL_a3,1,18,P,PAV,2200.000000,window4,"Post-onset, 0-1000 ms",1.000000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.000000,0.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.100000,0.820000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.200000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.300000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.400000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.500000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.600000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.700000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.800000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",0.900000,0.940000,0.060000,50
ATL_a3,1,21,P,PAV,2250.000000,window1,"EEA, 100-600 ms",1.000000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.000000,0.000000,1.000000,49
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.100000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.150000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.200000,0.260000,0.740000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.250000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.350000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.400000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.450000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.500000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.550000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.650000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.700000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.750000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.800000,0.140000,0.860000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.850000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,0.950000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window2,Linguistic encoding I,1.000000,0.000000,1.000000,26
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.000000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.100000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.150000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.200000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.250000,0.000000,0.300000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.350000,0.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.400000,0.000000,0.440000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.450000,0.000000,1.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.500000,0.220000,0.780000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.550000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.650000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.700000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.750000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.800000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.850000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,0.950000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window3,Linguistic encoding II,1.000000,1.000000,0.000000,26
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.000000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.050000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.100000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.150000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.200000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.250000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.300000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.350000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.400000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.450000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.500000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.550000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.600000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.650000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.700000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.750000,0.540000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.800000,0.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.850000,0.320000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.900000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",0.950000,1.000000,0.000000,50
ATL_a3,1,21,P,PAV,2250.000000,window4,"Post-onset, 0-1000 ms",1.000000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.000000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.100000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.200000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.300000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.400000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.500000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.600000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.700000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.800000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",0.900000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window1,"EEA, 100-600 ms",1.000000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.000000,1.000000,0.000000,49
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.050000,0.520000,0.480000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.100000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.150000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.200000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.250000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.300000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.350000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.400000,0.220000,0.780000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.450000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.500000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.550000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.600000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.650000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.700000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.750000,0.480000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.800000,0.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.850000,0.000000,0.600000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.900000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,0.950000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window2,Linguistic encoding I,1.000000,0.000000,1.000000,49
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.000000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.050000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.100000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.150000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.200000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.250000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.300000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.350000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.400000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.450000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.500000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.550000,0.000000,0.420000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.600000,0.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.650000,0.000000,0.180000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.700000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.750000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.800000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.850000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.900000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,0.950000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window3,Linguistic encoding II,1.000000,0.000000,1.000000,49
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.000000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.050000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.100000,0.000000,1.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.150000,0.940000,0.060000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.200000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.250000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.300000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.350000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.400000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.450000,1.000000,0.000000,50
ATL_a3,1,23,A,PAV,2696.000000,window4,"Post-onset, 0-1000 ms",0.500000,1.000000,0.000000,50
