sentence_type,window_key,window,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.300000,0.285722,0.441057,360,0.239231,0.332214
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.350000,0.278778,0.442266,360,0.232159,0.325397
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.400000,0.279167,0.438453,360,0.232950,0.325384
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.450000,0.288500,0.440895,360,0.242026,0.334974
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.500000,0.298944,0.446431,360,0.251887,0.346002
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.550000,0.283222,0.438319,360,0.237019,0.329425
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.600000,0.267111,0.431344,360,0.221643,0.312579
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.650000,0.262389,0.433934,360,0.216648,0.308130
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.700000,0.279722,0.434671,360,0.233904,0.325541
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.750000,0.285389,0.441053,360,0.238898,0.331880
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.800000,0.305722,0.446707,360,0.258635,0.352809
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.850000,0.311944,0.450573,360,0.264450,0.359439
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.900000,0.335167,0.459730,360,0.286707,0.383626
inverse,linguistic_encoding_3,Linguistic encoding III,patient,0.950000,0.350111,0.463445,360,0.301260,0.398962
inverse,linguistic_encoding_3,Linguistic encoding III,patient,1.000000,0.394444,0.477447,360,0.344117,0.444772
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.000000,0.445833,0.480376,360,0.395197,0.496469
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.033333,0.419833,0.480718,360,0.369161,0.470505
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.066667,0.402778,0.481262,360,0.352048,0.453507
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.100000,0.396111,0.473602,360,0.346189,0.446033
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.133333,0.397222,0.479734,360,0.346654,0.447791
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.166667,0.392111,0.480877,360,0.341422,0.442800
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.200000,0.384278,0.473318,360,0.334386,0.434170
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.233333,0.380167,0.474862,360,0.330112,0.430222
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.266667,0.369833,0.471725,360,0.320109,0.419558
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.300000,0.355000,0.469867,360,0.305472,0.404528
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.333333,0.330222,0.453301,360,0.282440,0.378004
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.366667,0.316833,0.454624,360,0.268912,0.364755
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.400000,0.311278,0.450956,360,0.263743,0.358813
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.433333,0.307222,0.452269,360,0.259549,0.354896
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.466667,0.310111,0.450646,360,0.262609,0.357613
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.500000,0.295889,0.443622,360,0.249127,0.342651
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.533333,0.301111,0.452616,360,0.253401,0.348821
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.566667,0.297889,0.445316,360,0.250948,0.344829
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.600000,0.278722,0.439918,360,0.232351,0.325094
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.633333,0.271778,0.436097,360,0.225809,0.317746
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.666667,0.286611,0.443649,360,0.239846,0.333376
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.700000,0.296333,0.450426,360,0.248854,0.343812
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.733333,0.314444,0.453965,360,0.266592,0.362297
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.766667,0.297778,0.448427,360,0.250509,0.345046
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.800000,0.275000,0.435673,360,0.229076,0.320924
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.833333,0.255500,0.423329,360,0.210877,0.300123
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.866667,0.249611,0.424894,360,0.204823,0.294399
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.900000,0.247167,0.426018,360,0.202260,0.292073
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.933333,0.237833,0.414985,360,0.194090,0.281577
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.966667,0.259167,0.425618,360,0.214303,0.304031
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,1.000000,0.263833,0.434095,360,0.218076,0.309591
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.000000,0.394444,0.477447,360,0.344117,0.444772
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.033333,0.395833,0.475604,360,0.345700,0.445966
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.066667,0.403611,0.480804,360,0.352930,0.454292
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.100000,0.412722,0.477206,360,0.362420,0.463024
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.133333,0.436167,0.486476,360,0.384888,0.487446
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.166667,0.453500,0.487770,360,0.402085,0.504915
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.200000,0.454000,0.486029,360,0.402768,0.505232
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.233333,0.450000,0.490920,360,0.398252,0.501748
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.266667,0.458722,0.486808,360,0.407408,0.510036
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.300000,0.485444,0.484541,360,0.434369,0.536520
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.333333,0.497667,0.487709,360,0.446258,0.549076
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.366667,0.485500,0.487191,360,0.434146,0.536854
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.400000,0.499111,0.486267,360,0.447854,0.550368
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.433333,0.514722,0.482383,360,0.463875,0.565570
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.466667,0.517778,0.486453,360,0.466501,0.569054
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.500000,0.526333,0.481455,360,0.475583,0.577083
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.533333,0.533167,0.487807,360,0.481747,0.584586
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.566667,0.537778,0.487433,360,0.486398,0.589158
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.600000,0.538056,0.483550,360,0.487085,0.589026
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.633333,0.536556,0.487860,360,0.485131,0.587980
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.666667,0.531056,0.482132,360,0.480234,0.581877
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.700000,0.526000,0.484273,360,0.474953,0.577047
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.733333,0.527444,0.478084,360,0.477050,0.577839
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.766667,0.544667,0.488835,360,0.493139,0.596194
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.800000,0.549889,0.482140,360,0.499067,0.600711
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.833333,0.550278,0.477755,360,0.499918,0.600638
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.866667,0.566667,0.481967,360,0.515863,0.617470
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.900000,0.573556,0.481459,360,0.522805,0.624306
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.933333,0.594333,0.480558,360,0.543678,0.644989
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.966667,0.591167,0.478874,360,0.540689,0.641644
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,1.000000,0.585333,0.482281,360,0.534496,0.636170
inverse,speech_planning,Early event apprehension,agent,0.000000,0.152667,0.343707,360,0.116437,0.188897
inverse,speech_planning,Early event apprehension,agent,0.100000,0.266222,0.375190,360,0.226674,0.305771
inverse,speech_planning,Early event apprehension,agent,0.200000,0.503278,0.458204,360,0.454979,0.551577
inverse,speech_planning,Early event apprehension,agent,0.300000,0.624833,0.473378,360,0.574935,0.674732
inverse,speech_planning,Early event apprehension,agent,0.400000,0.658056,0.462188,360,0.609337,0.706774
inverse,speech_planning,Early event apprehension,agent,0.500000,0.662944,0.462953,360,0.614145,0.711744
inverse,speech_planning,Early event apprehension,agent,0.600000,0.644278,0.460912,360,0.595693,0.692862
inverse,speech_planning,Early event apprehension,agent,0.700000,0.616556,0.470327,360,0.566979,0.666132
inverse,speech_planning,Early event apprehension,agent,0.800000,0.630111,0.464959,360,0.581100,0.679122
inverse,speech_planning,Early event apprehension,agent,0.900000,0.647778,0.462392,360,0.599037,0.696518
inverse,speech_planning,Early event apprehension,agent,1.000000,0.632889,0.464257,360,0.583952,0.681826
inverse,speech_planning,Early event apprehension,patient,0.000000,0.165111,0.353672,360,0.127831,0.202391
inverse,speech_planning,Early event apprehension,patient,0.100000,0.162056,0.322548,360,0.128056,0.196055
inverse,speech_planning,Early event apprehension,patient,0.200000,0.217389,0.382099,360,0.177112,0.257666
inverse,speech_planning,Early event apprehension,patient,0.300000,0.277222,0.436967,360,0.231162,0.323283
inverse,speech_planning,Early event apprehension,patient,0.400000,0.281444,0.441037,360,0.234955,0.327934
inverse,speech_planning,Early event apprehension,patient,0.500000,0.292500,0.440772,360,0.246039,0.338961
inverse,speech_planning,Early event apprehension,patient,0.600000,0.311778,0.451085,360,0.264229,0.359326
inverse,speech_planning,Early event apprehension,patient,0.700000,0.335500,0.457284,360,0.287298,0.383702
inverse,speech_planning,Early event apprehension,patient,0.800000,0.304944,0.440118,360,0.258552,0.351337
inverse,speech_planning,Early event apprehension,patient,0.900000,0.272056,0.435615,360,0.226138,0.317973
inverse,speech_planning,Early event apprehension,patient,1.000000,0.260611,0.431966,360,0.215078,0.306144
