contrast_id,comparison,model,term,estimate,estimate_error,q2.5,q97.5,rhat,bulk_ess,tail_ess
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,Intercept,-0.10921837992809458,0.46774630355444574,-1.0141164418895374,0.8052575559824403,1.0085692735302478,980.6959551078361,1659.416068944856
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ31,-28.967913508763406,10.895440595783736,-49.92390569656732,-7.788593891958967,1.000875988690833,1741.1116878034672,2537.021409280198
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ32,-2.3468771634304333,6.198745561298099,-14.824694080057045,9.741901983356252,1.0003216208726449,3005.5426205893195,3033.1819821797226
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ33,-3.575409676496097,3.8712464149626116,-10.940997054064972,4.3193448626622715,0.9999370652599308,3644.375051575631,2792.0442038366677
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,contrast_code,-0.11325439183164196,0.27500374601334415,-0.668949450912121,0.42995473019801284,0.9999375584291355,2493.672998441839,2267.3279873408333
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ31:contrast_code,-1.092470886591428,10.657307944419633,-22.18357604043148,19.976711438983138,1.0032377012067262,1511.141720934275,2246.006132815231
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ32:contrast_code,1.423677457895146,5.916427208010506,-11.03533530626623,12.699100886966338,1.0017079167548062,2831.454955193836,2608.86387848288
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,agent_looks,polytimedegreeEQ33:contrast_code,-1.5762187968451418,4.173793550418156,-9.620750846153946,7.054161252372241,1.0003309755065581,3250.9061662334807,3035.2863109413493
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,Intercept,-1.0405946619366824,0.48372677712184337,-2.010360807356028,-0.12480039733271461,1.003076160695091,1129.6295489741997,1935.3835295902713
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ31,28.192980800365934,9.39437229805509,10.46870522430155,47.04896072557445,1.0005754180019535,2363.3511908718515,2529.0801488770394
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ32,-7.966478025749183,6.044455015178898,-20.64631883464814,3.562539323065016,1.0019045610080737,2566.117104426509,2443.885943700785
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ33,2.1221559975394624,5.5597566696991905,-8.78818307554724,13.31185085655776,1.001266795206319,2786.781000191473,2865.944528297103
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,contrast_code,-0.09601914406111894,0.29194334767285157,-0.6794745610550116,0.4724874172904763,1.0029108945541922,1835.3223634370324,2285.035542193836
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ31:contrast_code,-6.306645108590866,9.795659118276282,-25.566562061634873,13.303739729962437,1.0061029572225002,1938.8955615734992,2447.886651883516
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ32:contrast_code,-7.868813871113639,5.370843152629693,-18.645435977000737,2.9245615974280774,1.0019813116407028,2065.1716756841697,2552.422722379347
direct_1_1_animate_vs_direct_1_2_animate,direct 1-1 animate patient vs direct 1-2 animate patient,patient_looks,polytimedegreeEQ33:contrast_code,3.7703353339582786,3.6800170413919666,-3.524275502574622,10.987985347972623,1.0025342261286385,3437.590153397607,2946.57688789311
