sentence_type,window_key,window,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.300000,0.392857,0.482668,252,0.332047,0.453668
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.333333,0.364127,0.462585,252,0.305847,0.422407
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.366667,0.342619,0.461300,252,0.284501,0.400737
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.400000,0.328095,0.459091,252,0.270255,0.385935
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.433333,0.314444,0.453148,252,0.257353,0.371536
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.466667,0.322937,0.454680,252,0.265652,0.380221
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.500000,0.306825,0.443748,252,0.250918,0.362732
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.533333,0.312381,0.457656,252,0.254722,0.370040
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.566667,0.311667,0.453665,252,0.254510,0.368823
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.600000,0.293889,0.446035,252,0.237694,0.350084
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.633333,0.300159,0.451194,252,0.243314,0.357004
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.666667,0.318810,0.458374,252,0.261060,0.376559
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.700000,0.329365,0.462432,252,0.271104,0.387626
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.733333,0.333968,0.463799,252,0.275535,0.392401
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.766667,0.301190,0.447235,252,0.244844,0.357537
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.800000,0.273254,0.433337,252,0.218659,0.327849
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.833333,0.249921,0.417793,252,0.197284,0.302558
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.866667,0.257540,0.428687,252,0.203530,0.311549
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.900000,0.259127,0.431697,252,0.204738,0.313516
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.933333,0.256429,0.427361,252,0.202586,0.310271
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,0.966667,0.271984,0.429209,252,0.217909,0.326059
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,agent,1.000000,0.280000,0.441703,252,0.224351,0.335649
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.000000,0.373492,0.474724,252,0.313682,0.433302
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.033333,0.376270,0.472650,252,0.316722,0.435818
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.066667,0.380873,0.476546,252,0.320834,0.440912
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.100000,0.388016,0.470552,252,0.328732,0.447300
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.133333,0.415159,0.482976,252,0.354309,0.476008
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.166667,0.422698,0.483825,252,0.361742,0.483655
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.200000,0.426429,0.483241,252,0.365546,0.487311
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.233333,0.417857,0.486706,252,0.356538,0.479176
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.266667,0.425476,0.483958,252,0.364503,0.486449
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.300000,0.458810,0.484974,252,0.397708,0.519911
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.333333,0.483889,0.486695,252,0.422571,0.545207
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.366667,0.481349,0.486182,252,0.420096,0.542602
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.400000,0.490397,0.489216,252,0.428761,0.552032
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.433333,0.506111,0.482562,252,0.445314,0.566908
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.466667,0.510556,0.485031,252,0.449447,0.571664
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.500000,0.518016,0.478141,252,0.457776,0.578256
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.533333,0.518651,0.488047,252,0.457163,0.580139
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.566667,0.521587,0.488752,252,0.460010,0.583164
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.600000,0.525714,0.482846,252,0.464881,0.586547
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.633333,0.518968,0.488840,252,0.457380,0.580556
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.666667,0.503571,0.484134,252,0.442576,0.564567
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.700000,0.495873,0.487327,252,0.434476,0.557270
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.733333,0.509921,0.477619,252,0.449746,0.570095
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.766667,0.538333,0.489272,252,0.476691,0.599976
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.800000,0.546032,0.482248,252,0.485274,0.606789
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.833333,0.549286,0.475535,252,0.489374,0.609197
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.866667,0.560952,0.480006,252,0.500477,0.621427
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.900000,0.563175,0.481246,252,0.502543,0.623806
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.933333,0.576905,0.485042,252,0.515795,0.638014
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,0.966667,0.568254,0.478825,252,0.507928,0.628580
inverse,post_onset_1000_2500,1000-2500 ms after speech onset,patient,1.000000,0.558333,0.486210,252,0.497077,0.619590
inverse,speech_planning,Early event apprehension,agent,0.000000,0.078889,0.254180,252,0.046865,0.110913
inverse,speech_planning,Early event apprehension,agent,0.100000,0.238333,0.359631,252,0.193024,0.283643
inverse,speech_planning,Early event apprehension,agent,0.200000,0.536667,0.451369,252,0.479800,0.593534
inverse,speech_planning,Early event apprehension,agent,0.300000,0.683254,0.453376,252,0.626134,0.740374
inverse,speech_planning,Early event apprehension,agent,0.400000,0.728651,0.429832,252,0.674497,0.782804
inverse,speech_planning,Early event apprehension,agent,0.500000,0.749841,0.424457,252,0.696365,0.803318
inverse,speech_planning,Early event apprehension,agent,0.600000,0.742619,0.420238,252,0.689674,0.795564
inverse,speech_planning,Early event apprehension,agent,0.700000,0.707063,0.437671,252,0.651922,0.762205
inverse,speech_planning,Early event apprehension,agent,0.800000,0.702302,0.439604,252,0.646917,0.757687
inverse,speech_planning,Early event apprehension,agent,0.900000,0.702778,0.440666,252,0.647259,0.758296
inverse,speech_planning,Early event apprehension,agent,1.000000,0.679206,0.448497,252,0.622701,0.735712
inverse,speech_planning,Early event apprehension,patient,0.000000,0.207937,0.383019,252,0.159681,0.256192
inverse,speech_planning,Early event apprehension,patient,0.100000,0.160556,0.324065,252,0.119727,0.201384
inverse,speech_planning,Early event apprehension,patient,0.200000,0.171508,0.342928,252,0.128303,0.214713
inverse,speech_planning,Early event apprehension,patient,0.300000,0.221587,0.404336,252,0.170646,0.272529
inverse,speech_planning,Early event apprehension,patient,0.400000,0.219603,0.404195,252,0.168679,0.270527
inverse,speech_planning,Early event apprehension,patient,0.500000,0.219841,0.399450,252,0.169515,0.270167
inverse,speech_planning,Early event apprehension,patient,0.600000,0.222778,0.405316,252,0.171713,0.273843
inverse,speech_planning,Early event apprehension,patient,0.700000,0.244048,0.412468,252,0.192081,0.296014
inverse,speech_planning,Early event apprehension,patient,0.800000,0.232619,0.400224,252,0.182196,0.283043
inverse,speech_planning,Early event apprehension,patient,0.900000,0.210397,0.399328,252,0.160086,0.260707
inverse,speech_planning,Early event apprehension,patient,1.000000,0.208413,0.399652,252,0.158061,0.258764
