contrast_id,comparison,model,term,estimate,estimate_error,q2.5,q97.5,rhat,bulk_ess,tail_ess
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,Intercept,0.1504501464412886,0.4198823802270707,-0.7059839730025186,0.9725378480911274,1.0020346050377915,1587.0368011966618,2031.6671654635102
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ31,-30.919507935070595,11.9479020210921,-54.70025066519468,-8.087046860996642,1.003139020265686,1894.357176255616,2286.042880714396
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ32,-1.0857428910772648,6.524206348991791,-13.940204889644573,11.545297246838956,1.000486245457307,2460.5079386234447,2939.4849463730743
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ33,-2.1284882882424725,4.956953690286671,-12.066858169798966,8.054800616266363,1.0002152539713196,3253.498534392333,3048.2341142692453
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,contrast_code,-0.40501195597755046,0.3547954512199858,-1.1108545811437032,0.2815547128424167,1.0017336191353508,1904.3019525932086,2385.4298700633035
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ31:contrast_code,-0.45918205477199436,9.633469955310257,-19.17622298545743,18.950379651576718,1.0023006592858998,1690.874780545478,2296.731513895125
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ32:contrast_code,0.35911205991833695,6.48027489533918,-12.430981645670776,13.060096984627974,1.001404694497054,2294.4740670878305,2487.7625903911144
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,agent_looks,polytimedegreeEQ33:contrast_code,-1.6791738702959556,4.128110515446505,-9.959575960661132,6.383002279440148,1.002066765875473,2887.4307921408113,2809.7055686151357
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,Intercept,-1.426660595154117,0.49277798152093694,-2.411984793015069,-0.46416109430335867,1.0011809693643894,1003.5326610054487,1782.8177385404676
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ31,27.11006775955927,8.698535414862555,10.02664271341052,44.84752176711151,1.0025770525774171,1785.4440436957682,2454.452230223277
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ32,-7.55007277224495,3.3877548627899303,-14.39454078441073,-1.1501605508117267,1.0012206022184633,4307.183695556731,2692.4199143253027
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ33,5.27724419052492,4.290037493614299,-3.1736790395109886,13.667630588245718,1.0004702238699468,3082.231152485409,3061.1816659362535
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,contrast_code,0.29915049087515044,0.3226076486069409,-0.35299175642188085,0.9145551951215426,1.000941546134152,2244.5106079426973,2593.231293018893
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ31:contrast_code,-4.442859244680909,7.337254509764255,-19.191204690975063,9.499196209630382,1.002532708918045,2007.8236874241425,2550.7356710202826
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ32:contrast_code,-5.955815006429721,6.084474105892152,-17.956193018250023,6.0113055000235445,1.0007070597352385,2709.7862728384116,2826.7418486483607
direct_1_1_animate_vs_inverse_2_2_animate,direct 1-1 animate patient vs inverse 2-2 animate patient,patient_looks,polytimedegreeEQ33:contrast_code,1.4521162504939664,3.7112737927914545,-5.845376275868173,8.895593235282204,1.0000223215546822,4189.855300957034,2534.6662686579184
