participant,referent,time_bin_start_ms,mean_prop,sd_prop,n_trial_bins,lower,upper
PRM_a1,patient,0,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,50,0.275000,0.452769,8,0.000000,0.595156
PRM_a1,patient,100,0.250000,0.462910,8,0.000000,0.577327
PRM_a1,patient,150,0.305000,0.455035,8,0.000000,0.626759
PRM_a1,patient,200,0.480000,0.494888,8,0.130061,0.829939
PRM_a1,patient,250,0.510000,0.524486,8,0.139132,0.880868
PRM_a1,patient,300,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,350,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,400,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,450,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,500,0.387500,0.508324,8,0.028061,0.746939
PRM_a1,patient,550,0.430000,0.494888,8,0.080061,0.779939
PRM_a1,patient,600,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,650,0.415000,0.496358,8,0.064022,0.765978
PRM_a1,patient,700,0.292500,0.446822,8,0.000000,0.608451
PRM_a1,patient,750,0.317500,0.460613,8,0.000000,0.643203
PRM_a1,patient,800,0.297500,0.452982,8,0.000000,0.617807
PRM_a1,patient,850,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,900,0.402500,0.500336,8,0.048709,0.756291
PRM_a1,patient,950,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,1000,0.420000,0.495465,8,0.069653,0.770347
PRM_a1,patient,1050,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,1100,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,1150,0.440000,0.495926,8,0.089327,0.790673
PRM_a1,patient,1200,0.542500,0.501590,8,0.187822,0.897178
PRM_a1,patient,1250,0.597500,0.500336,8,0.243709,0.951291
PRM_a1,patient,1300,0.467500,0.506973,8,0.109016,0.825984
PRM_a1,patient,1350,0.367500,0.507536,8,0.008618,0.726382
PRM_a1,patient,1400,0.365000,0.504352,8,0.008369,0.721631
PRM_a1,patient,1450,0.442500,0.496437,8,0.091466,0.793534
PRM_a1,patient,1500,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,1550,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,1600,0.437500,0.495516,8,0.087118,0.787882
PRM_a1,patient,1650,0.420000,0.468066,8,0.089027,0.750973
PRM_a1,patient,1700,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,1750,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,1800,0.415000,0.496358,8,0.064022,0.765978
PRM_a1,patient,1850,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,1900,0.387500,0.508324,8,0.028061,0.746939
PRM_a1,patient,1950,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,2000,0.282500,0.451845,8,0.000000,0.602003
PRM_a1,patient,2050,0.250000,0.462910,8,0.000000,0.577327
PRM_a1,patient,2100,0.197500,0.382539,8,0.000000,0.467996
PRM_a1,patient,2150,0.125000,0.353553,8,0.000000,0.375000
PRM_a1,patient,2200,0.250000,0.450904,8,0.000000,0.568837
PRM_a1,patient,2250,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,2300,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,2350,0.375000,0.517549,8,0.009037,0.740963
PRM_a1,patient,2400,0.307500,0.435160,8,0.000000,0.615205
PRM_a1,patient,2450,0.125000,0.353553,8,0.000000,0.375000
PRM_a1,patient,2500,0.132500,0.351151,8,0.000000,0.380801
PRM_a1,patient,2550,0.145000,0.349980,8,0.000000,0.392473
PRM_a1,patient,2600,0.125000,0.353553,8,0.000000,0.375000
PRM_a1,patient,2650,0.227500,0.423986,8,0.000000,0.527304
PRM_a1,patient,2700,0.335000,0.472773,8,0.000699,0.669301
PRM_a1,patient,2750,0.390000,0.506754,8,0.031671,0.748329
PRM_a1,patient,2800,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,2850,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,2900,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,2950,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,3000,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,3050,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,3100,0.455000,0.500485,8,0.101103,0.808897
PRM_a1,patient,3150,0.330000,0.468798,8,0.000000,0.661490
PRM_a1,patient,3200,0.162500,0.354310,8,0.000000,0.413035
PRM_a1,patient,3250,0.130000,0.269179,8,0.000000,0.320338
PRM_a1,patient,3300,0.287500,0.451782,8,0.000000,0.606958
PRM_a1,patient,3350,0.410000,0.497652,8,0.058107,0.761893
PRM_a1,patient,3400,0.500000,0.534522,8,0.122036,0.877964
PRM_a1,patient,3450,0.532500,0.506973,8,0.174016,0.890984
RAI_a3,agent,0,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,50,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,100,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,150,0.347500,0.437256,8,0.038313,0.656687
RAI_a3,agent,200,0.415000,0.431972,8,0.109550,0.720450
RAI_a3,agent,250,0.417500,0.495861,8,0.066873,0.768127
RAI_a3,agent,300,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,350,0.387500,0.508324,8,0.028061,0.746939
RAI_a3,agent,400,0.450000,0.498569,8,0.097458,0.802542
RAI_a3,agent,450,0.387500,0.450389,8,0.069027,0.705973
RAI_a3,agent,500,0.530000,0.508555,8,0.170397,0.889603
RAI_a3,agent,550,0.705000,0.452517,8,0.385022,1.000000
RAI_a3,agent,600,0.750000,0.462910,8,0.422673,1.000000
RAI_a3,agent,650,0.750000,0.462910,8,0.422673,1.000000
RAI_a3,agent,700,0.757500,0.449309,8,0.439791,1.000000
RAI_a3,agent,750,0.970000,0.084853,8,0.910000,1.000000
RAI_a3,agent,800,1.000000,0.000000,8,1.000000,1.000000
RAI_a3,agent,850,0.952500,0.134350,8,0.857500,1.000000
RAI_a3,agent,900,0.985000,0.042426,8,0.955000,1.000000
RAI_a3,agent,950,0.942500,0.162635,8,0.827500,1.000000
RAI_a3,agent,1000,0.927500,0.205061,8,0.782500,1.000000
RAI_a3,agent,1050,0.797500,0.388468,8,0.522812,1.000000
RAI_a3,agent,1100,0.665000,0.472773,8,0.330699,0.999301
RAI_a3,agent,1150,0.615000,0.509986,8,0.254385,0.975615
RAI_a3,agent,1200,0.582500,0.495861,8,0.231873,0.933127
RAI_a3,agent,1250,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,agent,1300,0.542500,0.501590,8,0.187822,0.897178
RAI_a3,agent,1350,0.457500,0.501590,8,0.102822,0.812178
RAI_a3,agent,1400,0.435000,0.495206,8,0.084837,0.785163
RAI_a3,agent,1450,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,1500,0.270000,0.453935,8,0.000000,0.590981
RAI_a3,agent,1550,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,agent,1600,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,agent,1650,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,agent,1700,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,agent,1750,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,agent,1800,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,1850,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,1900,0.472500,0.510231,8,0.111712,0.833288
RAI_a3,agent,1950,0.407500,0.493609,8,0.058466,0.756534
RAI_a3,agent,2000,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,agent,2050,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,agent,2100,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,agent,2150,0.615000,0.509986,8,0.254385,0.975615
RAI_a3,agent,2200,0.445000,0.474462,8,0.109505,0.780495
RAI_a3,agent,2250,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,2300,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,2350,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,2400,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,2450,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,2500,0.447500,0.497759,8,0.095531,0.799469
RAI_a3,agent,2550,0.397500,0.502615,8,0.042098,0.752902
RAI_a3,agent,2600,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,2650,0.530000,0.493037,8,0.181370,0.878630
RAI_a3,agent,2700,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,agent,2750,0.405000,0.499342,8,0.051912,0.758088
RAI_a3,agent,2800,0.550000,0.498569,8,0.197458,0.902542
RAI_a3,agent,2850,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,agent,2900,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,agent,2950,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,agent,3000,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,agent,3050,0.502500,0.531890,8,0.126397,0.878603
RAI_a3,agent,3100,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,agent,3150,0.467500,0.506973,8,0.109016,0.825984
RAI_a3,agent,3200,0.392500,0.455310,8,0.070547,0.714453
RAI_a3,agent,3250,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,3300,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,3350,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,agent,3400,0.280000,0.452043,8,0.000000,0.599643
RAI_a3,agent,3450,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,0,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,patient,50,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,patient,100,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,patient,150,0.527500,0.465733,8,0.198177,0.856823
RAI_a3,patient,200,0.535000,0.477224,8,0.197552,0.872448
RAI_a3,patient,250,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,patient,300,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,patient,350,0.487500,0.522186,8,0.118258,0.856742
RAI_a3,patient,400,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,patient,450,0.405000,0.473860,8,0.069931,0.740069
RAI_a3,patient,500,0.470000,0.508555,8,0.110397,0.829603
RAI_a3,patient,550,0.295000,0.452517,8,0.000000,0.614978
RAI_a3,patient,600,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,650,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,700,0.242500,0.449309,8,0.000000,0.560209
RAI_a3,patient,750,0.030000,0.084853,8,0.000000,0.090000
RAI_a3,patient,800,0.000000,0.000000,8,0.000000,0.000000
RAI_a3,patient,850,0.000000,0.000000,8,0.000000,0.000000
RAI_a3,patient,900,0.000000,0.000000,8,0.000000,0.000000
RAI_a3,patient,950,0.000000,0.000000,8,0.000000,0.000000
RAI_a3,patient,1000,0.072500,0.205061,8,0.000000,0.217500
RAI_a3,patient,1050,0.202500,0.388468,8,0.000000,0.477188
RAI_a3,patient,1100,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,1150,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,1200,0.325000,0.465219,8,0.000000,0.653959
RAI_a3,patient,1250,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,patient,1300,0.390000,0.506754,8,0.031671,0.748329
RAI_a3,patient,1350,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,patient,1400,0.565000,0.495206,8,0.214837,0.915163
RAI_a3,patient,1450,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,patient,1500,0.730000,0.453935,8,0.409019,1.000000
RAI_a3,patient,1550,0.677500,0.463581,8,0.349699,1.000000
RAI_a3,patient,1600,0.625000,0.517549,8,0.259037,0.990963
RAI_a3,patient,1650,0.505000,0.529339,8,0.130701,0.879299
RAI_a3,patient,1700,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,patient,1750,0.500000,0.534522,8,0.122036,0.877964
RAI_a3,patient,1800,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,patient,1850,0.355000,0.492428,8,0.006801,0.703199
RAI_a3,patient,1900,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,1950,0.355000,0.465342,8,0.025954,0.684046
RAI_a3,patient,2000,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,patient,2050,0.422500,0.495170,8,0.072362,0.772638
RAI_a3,patient,2100,0.447500,0.497759,8,0.095531,0.799469
RAI_a3,patient,2150,0.225000,0.399964,8,0.000000,0.507817
RAI_a3,patient,2200,0.220000,0.412380,8,0.000000,0.511597
RAI_a3,patient,2250,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2300,0.320000,0.457071,8,0.000000,0.643198
RAI_a3,patient,2350,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2400,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2450,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2500,0.177500,0.363387,8,0.000000,0.434453
RAI_a3,patient,2550,0.227500,0.423986,8,0.000000,0.527304
RAI_a3,patient,2600,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2650,0.135000,0.350632,8,0.000000,0.382934
RAI_a3,patient,2700,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2750,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2800,0.262500,0.456501,8,0.000000,0.585295
RAI_a3,patient,2850,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2900,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,2950,0.225000,0.420034,8,0.000000,0.522009
RAI_a3,patient,3000,0.190000,0.374471,8,0.000000,0.454791
RAI_a3,patient,3050,0.372500,0.514136,8,0.008951,0.736049
RAI_a3,patient,3100,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,patient,3150,0.332500,0.470737,8,0.000000,0.665361
RAI_a3,patient,3200,0.295000,0.443332,8,0.000000,0.608483
RAI_a3,patient,3250,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,patient,3300,0.375000,0.517549,8,0.009037,0.740963
RAI_a3,patient,3350,0.270000,0.453935,8,0.000000,0.590981
RAI_a3,patient,3400,0.250000,0.462910,8,0.000000,0.577327
RAI_a3,patient,3450,0.197500,0.382539,8,0.000000,0.467996
IMI_b1,agent,0,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,50,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,100,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,150,0.425714,0.531001,7,0.024315,0.827113
IMI_b1,agent,200,0.085714,0.150428,7,0.000000,0.199427
IMI_b1,agent,250,0.100000,0.264575,7,0.000000,0.300000
IMI_b1,agent,300,0.208571,0.369117,7,0.000000,0.487598
IMI_b1,agent,350,0.508571,0.474954,7,0.149540,0.867603
IMI_b1,agent,400,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,agent,450,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,agent,500,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,agent,550,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,agent,600,0.720000,0.478330,7,0.358416,1.000000
IMI_b1,agent,650,0.857143,0.377964,7,0.571429,1.000000
IMI_b1,agent,700,0.837143,0.303409,7,0.607787,1.000000
IMI_b1,agent,750,0.857143,0.377964,7,0.571429,1.000000
IMI_b1,agent,800,0.857143,0.377964,7,0.571429,1.000000
IMI_b1,agent,850,0.857143,0.377964,7,0.571429,1.000000
IMI_b1,agent,900,0.994286,0.015119,7,0.982857,1.000000
IMI_b1,agent,950,1.000000,0.000000,7,1.000000,1.000000
IMI_b1,agent,1000,1.000000,0.000000,7,1.000000,1.000000
IMI_b1,agent,1050,0.954286,0.120949,7,0.862857,1.000000
IMI_b1,agent,1100,0.857143,0.377964,7,0.571429,1.000000
IMI_b1,agent,1150,0.834286,0.372687,7,0.552561,1.000000
IMI_b1,agent,1200,0.514286,0.497556,7,0.138169,0.890403
IMI_b1,agent,1250,0.411429,0.514698,7,0.022353,0.800504
IMI_b1,agent,1300,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,agent,1350,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,agent,1400,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,agent,1450,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,agent,1500,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,agent,1550,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,agent,1600,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,agent,1650,0.385714,0.491354,7,0.014286,0.757143
IMI_b1,agent,1700,0.454286,0.514421,7,0.065420,0.843151
IMI_b1,agent,1750,0.531429,0.493674,7,0.158246,0.904611
IMI_b1,agent,1800,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,1850,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,1900,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,1950,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2000,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2050,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2100,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2150,0.560000,0.524595,7,0.163443,0.956557
IMI_b1,agent,2200,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,2250,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,2300,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,2350,0.508571,0.500514,7,0.130218,0.886924
IMI_b1,agent,2400,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2450,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2500,0.560000,0.524595,7,0.163443,0.956557
IMI_b1,agent,2550,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,2600,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,2650,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,2700,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,2750,0.482857,0.502053,7,0.103341,0.862373
IMI_b1,agent,2800,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2850,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2900,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,2950,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,agent,3000,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,3050,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,3100,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,3150,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,3200,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,3250,0.414286,0.506585,7,0.031343,0.797228
IMI_b1,agent,3300,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,3350,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,3400,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,agent,3450,0.362857,0.459917,7,0.015192,0.710522
IMI_b1,patient,0,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,50,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,100,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,150,0.574286,0.531001,7,0.172887,0.975685
IMI_b1,patient,200,0.914286,0.150428,7,0.800573,1.000000
IMI_b1,patient,250,0.900000,0.264575,7,0.700000,1.000000
IMI_b1,patient,300,0.791429,0.369117,7,0.512402,1.000000
IMI_b1,patient,350,0.491429,0.474954,7,0.132397,0.850460
IMI_b1,patient,400,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,patient,450,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,patient,500,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,patient,550,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,patient,600,0.280000,0.478330,7,0.000000,0.641584
IMI_b1,patient,650,0.142857,0.377964,7,0.000000,0.428571
IMI_b1,patient,700,0.162857,0.303409,7,0.000000,0.392213
IMI_b1,patient,750,0.142857,0.377964,7,0.000000,0.428571
IMI_b1,patient,800,0.142857,0.377964,7,0.000000,0.428571
IMI_b1,patient,850,0.142857,0.377964,7,0.000000,0.428571
IMI_b1,patient,900,0.005714,0.015119,7,0.000000,0.017143
IMI_b1,patient,950,0.000000,0.000000,7,0.000000,0.000000
IMI_b1,patient,1000,0.000000,0.000000,7,0.000000,0.000000
IMI_b1,patient,1050,0.045714,0.120949,7,0.000000,0.137143
IMI_b1,patient,1100,0.142857,0.377964,7,0.000000,0.428571
IMI_b1,patient,1150,0.165714,0.372687,7,0.000000,0.447439
IMI_b1,patient,1200,0.485714,0.497556,7,0.109597,0.861831
IMI_b1,patient,1250,0.588571,0.514698,7,0.199496,0.977647
IMI_b1,patient,1300,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,patient,1350,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,patient,1400,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,patient,1450,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,patient,1500,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,patient,1550,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,patient,1600,0.714286,0.487950,7,0.345430,1.000000
IMI_b1,patient,1650,0.614286,0.491354,7,0.242857,0.985714
IMI_b1,patient,1700,0.545714,0.514421,7,0.156849,0.934580
IMI_b1,patient,1750,0.468571,0.493674,7,0.095389,0.841754
IMI_b1,patient,1800,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,1850,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,1900,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,1950,0.420000,0.524214,7,0.023732,0.816268
IMI_b1,patient,2000,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,patient,2050,0.285714,0.487950,7,0.000000,0.654570
IMI_b1,patient,2100,0.394286,0.498225,7,0.017663,0.770909
IMI_b1,patient,2150,0.440000,0.524595,7,0.043443,0.836557
IMI_b1,patient,2200,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,2250,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,2300,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,2350,0.491429,0.500514,7,0.113076,0.869782
IMI_b1,patient,2400,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,2450,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,2500,0.440000,0.524595,7,0.043443,0.836557
IMI_b1,patient,2550,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,2600,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,2650,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,2700,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,2750,0.517143,0.502053,7,0.137627,0.896659
IMI_b1,patient,2800,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,2850,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,2900,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,2950,0.428571,0.534522,7,0.024510,0.832632
IMI_b1,patient,3000,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,3050,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,3100,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,3150,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,3200,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,3250,0.585714,0.506585,7,0.202772,0.968657
IMI_b1,patient,3300,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,3350,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,3400,0.571429,0.534522,7,0.167368,0.975490
IMI_b1,patient,3450,0.637143,0.459917,7,0.289478,0.984808
REI_b1,agent,0,0.665714,0.471411,7,0.309361,1.000000
REI_b1,agent,50,0.702857,0.481031,7,0.339232,1.000000
REI_b1,agent,100,0.714286,0.487950,7,0.345430,1.000000
REI_b1,agent,150,0.714286,0.487950,7,0.345430,1.000000
REI_b1,agent,200,0.714286,0.487950,7,0.345430,1.000000
REI_b1,agent,250,0.651429,0.455757,7,0.306909,0.995948
REI_b1,agent,300,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,350,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,400,0.454286,0.504211,7,0.073138,0.835433
REI_b1,agent,450,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,500,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,550,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,600,0.357143,0.475595,7,0.000000,0.716659
REI_b1,agent,650,0.251429,0.434949,7,0.000000,0.580219
REI_b1,agent,700,0.231429,0.410180,7,0.000000,0.541495
REI_b1,agent,750,0.357143,0.475595,7,0.000000,0.716659
REI_b1,agent,800,0.345714,0.448213,7,0.006897,0.684532
REI_b1,agent,850,0.382857,0.489275,7,0.013000,0.752715
REI_b1,agent,900,0.528571,0.505682,7,0.146312,0.910831
REI_b1,agent,950,0.742857,0.395209,7,0.444107,1.000000
REI_b1,agent,1000,0.780000,0.398497,7,0.478764,1.000000
REI_b1,agent,1050,0.722857,0.473628,7,0.364828,1.000000
REI_b1,agent,1100,0.691429,0.475935,7,0.331655,1.000000
REI_b1,agent,1150,0.634286,0.468574,7,0.280077,0.988495
REI_b1,agent,1200,0.571429,0.534522,7,0.167368,0.975490
REI_b1,agent,1250,0.702857,0.481031,7,0.339232,1.000000
REI_b1,agent,1300,0.714286,0.487950,7,0.345430,1.000000
REI_b1,agent,1350,0.714286,0.487950,7,0.345430,1.000000
REI_b1,agent,1400,0.474286,0.496080,7,0.099285,0.849287
REI_b1,agent,1450,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,1500,0.600000,0.451516,7,0.258686,0.941314
REI_b1,agent,1550,0.568571,0.514310,7,0.179790,0.957353
REI_b1,agent,1600,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,1650,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,1700,0.568571,0.531897,7,0.166495,0.970648
REI_b1,agent,1750,0.634286,0.479126,7,0.272100,0.996471
REI_b1,agent,1800,0.674286,0.471835,7,0.317612,1.000000
REI_b1,agent,1850,0.571429,0.534522,7,0.167368,0.975490
REI_b1,agent,1900,0.571429,0.534522,7,0.167368,0.975490
REI_b1,agent,1950,0.628571,0.482059,7,0.264169,0.992974
REI_b1,agent,2000,0.660000,0.471734,7,0.303402,1.000000
REI_b1,agent,2050,0.714286,0.487950,7,0.345430,1.000000
REI_b1,agent,2100,0.582857,0.509566,7,0.197662,0.968053
REI_b1,agent,2150,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2200,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2250,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2300,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2350,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2400,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2450,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2500,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2550,0.428571,0.534522,7,0.024510,0.832632
REI_b1,agent,2600,0.557143,0.521847,7,0.162664,0.951622
