time_bin50,ppt.no,type,cond,wo,item,sol,ppt_ids,agent.sum,pat.sum,N,person,sentence_type,active_voice,time_rel,time,log.agent,wts.agent
3,4,act,none,APV,19,3270,IMI_a3,50,0,50,4,act,1,0.11235955056179775,0.19690027969786003,4.61512051684126,2.01980198019802
3,4,act,none,APV,20,2640,IMI_b2,50,0,50,4,act,1,0.14705882352941177,0.25770771901631684,4.61512051684126,2.01980198019802
3,4,act,none,APV,21,3892,IMI_b1,50,0,50,4,act,1,0.0911300121506683,0.15969737144389015,4.61512051684126,2.01980198019802
3,4,act,none,APV,22,1780,IMI_a3,50,0,50,4,act,1,0.2542372881355932,0.44552859897736125,4.61512051684126,2.01980198019802
3,4,act,none,APV,23,2984,IMI_b2,50,0,50,4,act,1,0.12583892617449666,0.2205217058696671,4.61512051684126,2.01980198019802
3,4,act,none,APV,24,4512,IMI_b1,0,50,50,4,act,1,0.07668711656441718,0.13438746083672962,-4.61512051684126,2.01980198019802
3,4,pass,P,A-PAV,5,3747,IMI_b1,50,0,50,4,pass,-1,0.09532888465204957,0.167055528056335,4.61512051684126,2.01980198019802
3,4,pass,P,AV,1,1714,IMI_b2,50,0,50,4,pass,-1,0.26929982046678635,0.47192436875519417,4.61512051684126,2.01980198019802
3,4,pass,P,AV,10,2036,IMI_b2,50,0,50,4,pass,-1,0.20891364902506965,0.3661028877390573,4.61512051684126,2.01980198019802
3,4,pass,P,AV,22,2684,IMI_b2,50,0,50,4,pass,-1,0.14395393474088292,0.2522666731253773,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,2,2851,IMI_b1,50,0,50,4,pass,-1,0.1332741003998223,0.23355119804233063,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,11,2423,IMI_b1,0,50,50,4,pass,-1,0.16456390565002743,0.2883838435508976,-4.61512051684126,2.01980198019802
3,4,pass,P,PAV,14,1754,IMI_b1,50,0,50,4,pass,-1,0.25996533795493937,0.4555665050201788,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,15,1897,IMI_a3,50,0,50,4,pass,-1,0.2313030069390902,0.40533827817524,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,17,2769,IMI_b1,50,0,50,4,pass,-1,0.13831258644536654,0.24238070391576133,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,18,3564,IMI_a3,50,0,50,4,pass,-1,0.10121457489878542,0.17736968515293058,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,19,5926,IMI_b2,50,0,50,4,pass,-1,0.05632745024408562,0.098708927298777,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,20,1789,IMI_b1,50,0,50,4,pass,-1,0.2523128679562658,0.44215622102042584,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,21,2059,IMI_a3,0,50,50,4,pass,-1,0.20562028786840303,0.36033156051630316,-4.61512051684126,2.01980198019802
3,4,pass,P,PAV,23,2872,IMI_b1,50,0,50,4,pass,-1,0.13204225352112675,0.23139249418718585,4.61512051684126,2.01980198019802
3,4,pass,P,PAV,24,3351,IMI_a3,50,0,50,4,pass,-1,0.10905125408942203,0.19110277964132544,4.61512051684126,2.01980198019802
3,5,act,A,APV,6,1960,KSM_b2,18,32,50,5,act,1,0.22058823529411764,0.3865615785244752,-0.5634693572514127,0.08482328482328483
3,5,act,A,APV,9,2569,KSM_b2,0,50,50,5,act,1,0.15236160487557135,0.26700037927541204,-4.61512051684126,2.01980198019802
3,5,act,A,APV,18,3346,KSM_b2,0,50,50,5,act,1,0.10924981791697014,0.19145074537264614,-4.61512051684126,2.01980198019802
3,5,act,A,APV,19,2821,KSM_a1,0,50,50,5,act,1,0.135074290859973,0.23670587428783715,-4.61512051684126,2.01980198019802
3,5,act,A,PV,13,2207,KSM_a1,50,0,50,5,act,1,0.18668326073428748,0.32714607765605863,4.61512051684126,2.01980198019802
3,5,act,A,PV,15,3350,KSM_b2,50,0,50,5,act,1,0.10909090909090909,0.191172271561195,4.61512051684126,2.01980198019802
3,5,act,A,PV,24,2132,KSM_b2,50,0,50,5,act,1,0.195822454308094,0.3431617146170276,4.61512051684126,2.01980198019802
3,5,act,P,APV,19,2956,KSM_b2,50,0,50,5,act,1,0.1273344651952462,0.22314250712788045,4.61512051684126,2.01980198019802
3,5,act,none,APV,2,2047,KSM_b2,7,43,50,5,act,1,0.2073255010366275,0.36331979736923725,-1.7578579175523736,0.15632183908045977
3,5,act,none,APV,6,4117,KSM_a1,4,46,50,5,act,1,0.08529997156667614,0.14948073551131255,-2.3353749158170367,0.24372759856630824
3,5,act,none,APV,17,2114,KSM_b2,50,0,50,5,act,1,0.19815059445178335,0.347241576481695,4.61512051684126,2.01980198019802
3,5,act,none,APV,18,2721,KSM_a1,50,0,50,5,act,1,0.14144271570014144,0.24786598151498646,4.61512051684126,2.01980198019802
3,5,act,none,APV,21,3371,KSM_a1,35,15,50,5,act,1,0.10826416456153014,0.18972347412244184,0.8286926725561693,0.09268514311676511
3,5,pass,P,APV,13,1763,KSM_b2,36,0,50,5,pass,-1,0.2579535683576956,0.4520410548523528,0.923163611161917,0.09636277751535191
3,5,pass,P,AV,1,2085,KSM_b2,50,0,50,5,pass,-1,0.20202020202020202,0.3540227251133241,4.61512051684126,2.01980198019802
3,5,pass,P,AV,2,3888,KSM_a1,50,0,50,5,pass,-1,0.09124087591240876,0.15989165048457613,4.61512051684126,2.01980198019802
3,5,pass,P,AV,5,2915,KSM_a1,50,0,50,5,pass,-1,0.12958963282937366,0.22709449105541527,4.61512051684126,2.01980198019802
3,5,pass,P,AV,10,2704,KSM_b2,0,50,50,5,pass,-1,0.14258555133079848,0.24986870094737942,-4.61512051684126,2.01980198019802
3,5,pass,none,AV,15,3718,KSM_a1,50,0,50,5,pass,-1,0.09621552277100706,0.1686092837694953,4.61512051684126,2.01980198019802
3,6,act,A,PV,1,1355,PRM_a1,0,50,50,6,act,1,0.3973509933774834,0.6963228434348162,-4.61512051684126,2.01980198019802
3,6,act,A,PV,4,3868,PRM_a1,50,0,50,6,act,1,0.09179926560587515,0.16087017955730915,4.61512051684126,2.01980198019802
3,6,act,A,PV,5,3166,PRM_b3,43,0,50,6,act,1,0.11691348402182385,0.2048806495687008,1.7578579175523736,0.15632183908045977
3,6,act,A,PV,7,2581,PRM_a1,50,0,50,6,act,1,0.1514386673397274,0.2653830120107452,4.61512051684126,2.01980198019802
3,6,act,A,PV,10,3598,PRM_a1,50,0,50,6,act,1,0.1000667111407605,0.1753581543673403,4.61512051684126,2.01980198019802
3,6,act,A,PV,13,1857,PRM_a1,44,0,50,6,act,1,0.2386634844868735,0.4182368709572683,1.9236870122706031,0.1763180639585134
3,6,act,A,PV,14,1902,PRM_b3,50,0,50,6,act,1,0.2304147465437788,0.40378167956473604,4.61512051684126,2.01980198019802
3,6,act,A,PV,17,1839,PRM_b3,50,0,50,6,act,1,0.24213075060532688,0.42431295140701075,4.61512051684126,2.01980198019802
3,6,act,A,PV,19,1900,PRM_a1,50,0,50,6,act,1,0.23076923076923078,0.4044028821486818,4.61512051684126,2.01980198019802
3,6,act,A,PV,20,1675,PRM_b3,11,0,50,6,act,1,0.27906976744186046,0.4890453458542198,-1.2339536365378718,0.11227297743533296
3,6,act,A,PV,22,4418,PRM_a1,48,2,50,6,act,1,0.0785751702462022,0.13769610968917922,2.9652730660692823,0.42061855670103093
3,6,act,A,PV,23,1791,PRM_b3,50,0,50,6,act,1,0.2518891687657431,0.44141372526724293,4.61512051684126,2.01980198019802
3,6,act,none,APV,1,1773,PRM_b3,0,50,50,6,act,1,0.2557544757033248,0.4481873374196814,-4.61512051684126,2.01980198019802
3,6,act,none,APV,4,1790,PRM_b3,50,0,50,6,act,1,0.25210084033613445,0.4417846611708288,4.61512051684126,2.01980198019802
3,6,act,none,APV,6,1522,PRM_a1,50,0,50,6,act,1,0.32537960954446854,0.5701992915328484,4.61512051684126,2.01980198019802
3,6,act,none,APV,7,1668,PRM_b3,50,0,50,6,act,1,0.2808988764044944,0.49225069924465015,4.61512051684126,2.01980198019802
3,6,act,none,APV,13,1680,PRM_b3,50,0,50,6,act,1,0.2777777777777778,0.48678124703082065,4.61512051684126,2.01980198019802
3,6,act,none,APV,15,2408,PRM_a1,0,50,50,6,act,1,0.16592920353982302,0.29077640862460524,-4.61512051684126,2.01980198019802
3,6,act,none,APV,18,3503,PRM_a1,50,0,50,6,act,1,0.10334137099552188,0.18109670919506934,4.61512051684126,2.01980198019802
3,6,act,none,APV,22,1605,PRM_b3,50,0,50,6,act,1,0.29850746268656714,0.5231082057644639,4.61512051684126,2.01980198019802
3,6,act,none,APV,24,1725,PRM_a1,0,50,50,6,act,1,0.26666666666666666,0.4673099971495878,-4.61512051684126,2.01980198019802
3,6,act,none,P-APV,19,1493,PRM_b3,0,50,50,6,act,1,0.335946248600224,0.5887164017841953,-4.61512051684126,2.01980198019802
3,6,act,none,PV,3,1125,PRM_a1,50,0,50,6,act,1,0.5714285714285714,1.0013785653205454,4.61512051684126,2.01980198019802
3,6,pass,A,AV,2,1297,PRM_b3,0,0,50,6,pass,-1,0.430416068866571,0.7542664946819029,-4.61512051684126,2.01980198019802
3,6,pass,A,AV,8,1913,PRM_b3,31,19,50,6,pass,-1,0.2284843869002285,0.4003988932165166,0.4795730802618863,0.08302808302808302
3,6,pass,P,AV,2,2931,PRM_a1,0,50,50,6,pass,-1,0.1287001287001287,0.22553571291003274,-4.61512051684126,2.01980198019802
3,6,pass,P,AV,3,1601,PRM_b3,50,0,50,6,pass,-1,0.2997002997002997,0.5251985482450413,4.61512051684126,2.01980198019802
3,6,pass,P,AV,5,1897,PRM_a1,22,28,50,6,pass,-1,0.2313030069390902,0.40533827817524,-0.2363887780642304,0.07953216374269007
3,6,pass,P,AV,6,2625,PRM_b3,0,50,50,6,pass,-1,0.14814814814814814,0.2596166650831043,-4.61512051684126,2.01980198019802
3,6,pass,P,AV,9,1477,PRM_b3,0,50,50,6,pass,-1,0.34207525655644244,0.5994569518737587,-4.61512051684126,2.01980198019802
3,6,pass,P,AV,12,2055,PRM_b3,0,0,50,6,pass,-1,0.20618556701030927,0.36132216274452666,-4.61512051684126,2.01980198019802
3,6,pass,P,AV,14,2843,PRM_a1,50,0,50,6,pass,-1,0.13374944271065536,0.23438419384453243,4.61512051684126,2.01980198019802
3,6,pass,P,AV,15,1884,PRM_b3,50,0,50,6,pass,-1,0.2336448598130841,0.40944217039975567,4.61512051684126,2.01980198019802
3,6,pass,P,AV,17,2111,PRM_a1,50,0,50,6,pass,-1,0.1985440105890139,0.34793100383407427,4.61512051684126,2.01980198019802
3,6,pass,P,AV,18,2100,PRM_b3,0,50,50,6,pass,-1,0.2,0.3504824978621909,-4.61512051684126,2.01980198019802
3,6,pass,P,AV,20,1830,PRM_a1,0,50,50,6,pass,-1,0.24390243902439024,0.4274176803197449,-4.61512051684126,2.01980198019802
3,6,pass,P,AV,21,1409,PRM_b3,50,0,50,6,pass,-1,0.37082818294190356,0.6498439391758792,4.61512051684126,2.01980198019802
3,6,pass,P,AV,23,2524,PRM_a1,50,0,50,6,pass,-1,0.15592515592515593,0.2732451906410012,4.61512051684126,2.01980198019802
3,6,pass,P,AV,24,2197,PRM_b3,50,0,50,6,pass,-1,0.18785222291797118,0.3291945815862782,4.61512051684126,2.01980198019802
3,6,pass,P,P-AV,8,3860,PRM_a1,0,0,50,6,pass,-1,0.09202453987730061,0.16126495300407553,-4.61512051684126,2.01980198019802
3,6,pass,none,APV,9,1257,PRM_a1,0,0,50,6,pass,-1,0.45662100456621,0.8001883512835407,-4.61512051684126,2.01980198019802
3,7,act,A,APV,1,1174,RAI_b1,50,0,50,7,act,1,0.5226480836236934,0.9158950292565964,4.61512051684126,2.01980198019802
3,7,act,A,APV,3,2016,RAI_b2,50,0,50,7,act,1,0.211864406779661,0.3712738324811344,4.61512051684126,2.01980198019802
3,7,act,A,APV,5,2627,RAI_a3,50,0,50,7,act,1,0.1480019733596448,0.25936050655810866,4.61512051684126,2.01980198019802
3,7,act,A,APV,10,3086,RAI_b1,27,23,50,7,act,1,0.12067578439259855,0.21147375172698563,0.15718558352241235,0.07891682785299806
3,7,act,A,APV,12,1896,RAI_b2,50,0,50,7,act,1,0.23148148148148148,0.4056510391923505,4.61512051684126,2.01980198019802
3,7,act,A,APV,14,3122,RAI_a3,50,0,50,7,act,1,0.11895321173671689,0.20845509389107306,4.61512051684126,2.01980198019802
3,7,act,A,APV,17,4911,RAI_a3,50,0,50,7,act,1,0.06958942240779402,0.12194937295135382,4.61512051684126,2.01980198019802
3,7,act,A,APV,22,3062,RAI_b1,50,0,50,7,act,1,0.12185215272136475,0.2135352342783454,4.61512051684126,2.01980198019802
3,7,act,A,PV,2,2859,RAI_a3,50,0,50,7,act,1,0.13280212483399734,0.23272410216612938,4.61512051684126,2.01980198019802
3,7,act,A,PV,4,3305,RAI_b1,50,0,50,7,act,1,0.11090573012939002,0.19435258661489327,4.61512051684126,2.01980198019802
3,7,act,A,PV,6,1586,RAI_b2,50,0,50,7,act,1,0.30425963488843816,0.53318838417169,4.61512051684126,2.01980198019802
3,7,act,A,PV,7,2973,RAI_b1,50,0,50,7,act,1,0.1264222503160556,0.2215439303806516,4.61512051684126,2.01980198019802
3,7,act,A,PV,8,4075,RAI_a3,50,0,50,7,act,1,0.08633093525179857,0.15128740914914715,4.61512051684126,2.01980198019802
3,7,act,A,PV,9,1261,RAI_b2,0,50,50,7,act,1,0.45385779122541603,0.7953460617145027,-4.61512051684126,2.01980198019802
3,7,act,A,PV,11,1753,RAI_a3,50,0,50,7,act,1,0.26019080659150046,0.4559616190748364,4.61512051684126,2.01980198019802
3,7,act,A,PV,13,1415,RAI_b1,50,0,50,7,act,1,0.36809815950920244,0.6450598120163021,4.61512051684126,2.01980198019802
3,7,act,A,PV,15,2576,RAI_b2,0,50,50,7,act,1,0.15182186234817813,0.26605452772939586,-4.61512051684126,2.01980198019802
3,7,act,A,PV,18,4431,RAI_b2,0,50,50,7,act,1,0.07830853563038372,0.1372288558583363,-4.61512051684126,2.01980198019802
3,7,act,A,PV,19,2486,RAI_b1,1,49,50,7,act,1,0.15906680805938495,0.27875066107809454,-3.4965075614664802,0.6868686868686869
3,7,act,A,PV,20,5163,RAI_a3,50,0,50,7,act,1,0.06574621959237344,0.11521449633865577,4.61512051684126,2.01980198019802
3,7,act,A,PV,23,2286,RAI_a3,50,0,50,7,act,1,0.17793594306049823,0.31181716891653993,4.61512051684126,2.01980198019802
3,7,act,A,PV,24,1263,RAI_b2,50,0,50,7,act,1,0.45248868778280543,0.7929468277425132,4.61512051684126,2.01980198019802
3,7,act,P,APV,3,1741,RAI_a3,50,0,50,7,act,1,0.26292725679228746,0.460757008583073,4.61512051684126,2.01980198019802
3,7,act,none,APV,1,1671,RAI_a3,0,50,50,7,act,1,0.2801120448179272,0.49087184574536535,-4.61512051684126,2.01980198019802
3,7,act,none,APV,2,2297,RAI_b2,50,0,50,7,act,1,0.17678255745433116,0.30979596157530126,4.61512051684126,2.01980198019802
3,7,act,none,APV,3,2120,RAI_b1,50,0,50,7,act,1,0.19736842105263158,0.3458708860482147,4.61512051684126,2.01980198019802
3,7,act,none,APV,4,1746,RAI_a3,50,0,50,7,act,1,0.2617801047120419,0.4587467249505116,4.61512051684126,2.01980198019802
3,7,act,none,APV,5,2178,RAI_b2,0,0,50,7,act,1,0.19011406844106463,0.3331582679298392,-4.61512051684126,2.01980198019802
3,7,act,none,APV,6,2268,RAI_b1,0,50,50,7,act,1,0.17985611510791366,0.31518210239405653,-4.61512051684126,2.01980198019802
3,7,act,none,APV,8,1737,RAI_b2,35,15,50,7,act,1,0.2638522427440633,0.4623779655174022,0.8286926725561693,0.09268514311676511
3,7,act,none,APV,9,1468,RAI_b1,31,19,50,7,act,1,0.3456221198156682,0.605672519347104,0.4795730802618863,0.08302808302808302
3,7,act,none,APV,10,1842,RAI_a3,50,0,50,7,act,1,0.24154589371980675,0.42328804089636574,4.61512051684126,2.01980198019802
3,7,act,none,APV,13,1347,RAI_a3,50,0,50,7,act,1,0.40160642570281124,0.7037801161891383,4.61512051684126,2.01980198019802
3,7,act,none,APV,14,2731,RAI_b2,50,0,50,7,act,1,0.14077897700610043,0.24670283753791006,4.61512051684126,2.01980198019802
3,7,act,none,APV,15,1714,RAI_b1,50,0,50,7,act,1,0.26929982046678635,0.47192436875519417,4.61512051684126,2.01980198019802
3,7,act,none,APV,16,1882,RAI_a3,50,0,50,7,act,1,0.23400936037441497,0.41008092573579275,4.61512051684126,2.01980198019802
3,7,act,none,APV,17,2884,RAI_b2,50,0,50,7,act,1,0.13134851138353765,0.23017677180091342,4.61512051684126,2.01980198019802
3,7,act,none,APV,18,2089,RAI_b1,50,0,50,7,act,1,0.20147750167897918,0.35307169025741186,4.61512051684126,2.01980198019802
3,7,act,none,APV,19,1946,RAI_a3,0,50,50,7,act,1,0.22288261515601784,0.3905822784496927,-4.61512051684126,2.01980198019802
3,7,act,none,APV,21,1983,RAI_b1,50,0,50,7,act,1,0.21691973969631237,0.38013286102189897,4.61512051684126,2.01980198019802
3,7,act,none,APV,22,2049,RAI_a3,50,0,50,7,act,1,0.2070393374741201,0.36281832076831355,4.61512051684126,2.01980198019802
3,7,act,none,APV,23,2234,RAI_b2,15,35,50,7,act,1,0.1835985312117503,0.3217403591146183,-0.8286926725561692,0.09268514311676511
3,7,pass,P,APV,4,2117,RAI_b2,50,0,50,7,pass,-1,0.19775873434410018,0.34655487593492834,4.61512051684126,2.01980198019802
3,7,pass,P,APV,11,2777,RAI_b1,50,0,50,7,pass,-1,0.13780431786862654,0.24149000771395787,4.61512051684126,2.01980198019802
3,7,pass,P,APV,12,1698,RAI_a3,50,0,50,7,pass,-1,0.273224043715847,0.4788012265876925,4.61512051684126,2.01980198019802
3,7,pass,P,AV,1,1298,RAI_b2,0,50,50,7,pass,-1,0.4297994269340974,0.7531858836580032,-4.61512051684126,2.01980198019802
3,7,pass,P,AV,2,2231,RAI_b1,50,0,50,7,pass,-1,0.18393623543838136,0.32233215621905964,4.61512051684126,2.01980198019802
3,7,pass,P,AV,5,1362,RAI_b1,50,0,50,7,pass,-1,0.3937007874015748,0.6899261768940765,4.61512051684126,2.01980198019802
3,7,pass,P,AV,6,2168,RAI_a3,50,0,50,7,pass,-1,0.1913265306122449,0.33528300178143255,4.61512051684126,2.01980198019802
3,7,pass,P,AV,7,3300,RAI_b2,50,0,50,7,pass,-1,0.1111111111111111,0.19471249881232824,4.61512051684126,2.01980198019802
3,7,pass,P,AV,8,2250,RAI_b1,50,0,50,7,pass,-1,0.18181818181818182,0.3186204526019917,4.61512051684126,2.01980198019802
3,7,pass,P,AV,9,1482,RAI_a3,50,0,50,7,pass,-1,0.3401360544217687,0.596058669833658,4.61512051684126,2.01980198019802
3,7,pass,P,AV,10,1537,RAI_b2,0,50,50,7,pass,-1,0.32017075773745995,0.5610712345712767,-4.61512051684126,2.01980198019802
3,7,pass,P,AV,13,1208,RAI_b2,50,0,50,7,pass,-1,0.4934210526315789,0.8646772151205366,4.61512051684126,2.01980198019802
3,7,pass,P,AV,15,4213,RAI_a3,50,0,50,7,pass,-1,0.08303349017437033,0.14550892521264497,4.61512051684126,2.01980198019802
3,7,pass,P,AV,16,4318,RAI_b2,0,0,50,7,pass,-1,0.080688542227003765,0.14139960914289573,-4.61512051684126,2.01980198019802
3,7,pass,P,AV,17,2141,RAI_b1,50,0,50,7,pass,-1,0.1946787800129786,0.3411575254985635,4.61512051684126,2.01980198019802
3,7,pass,P,AV,18,2208,RAI_a3,50,0,50,7,pass,-1,0.1865671641791045,0.32694262860279,4.61512051684126,2.01980198019802
3,7,pass,P,AV,19,2002,RAI_b2,50,0,50,7,pass,-1,0.21398002853067047,0.37498127446026125,4.61512051684126,2.01980198019802
3,7,pass,P,AV,21,2283,RAI_a3,37,13,50,7,pass,-1,0.17825311942959002,0.31237299274705066,1.0216512475319812,0.10074074074074074
3,7,pass,P,AV,22,1628,RAI_b2,0,50,50,7,pass,-1,0.2918287937743191,0.5114044229506677,-4.61512051684126,2.01980198019802
3,7,pass,P,AV,23,2089,RAI_b1,50,0,50,7,pass,-1,0.20147750167897918,0.35307169025741186,4.61512051684126,2.01980198019802
3,7,pass,P,AV,24,1572,RAI_a3,50,0,50,7,pass,-1,0.30864197530864196,0.5408680522564674,4.61512051684126,2.01980198019802
3,7,pass,P,PAV,14,3226,RAI_b1,0,50,50,7,pass,-1,0.11424219345011424,0.2001994466082583,-4.61512051684126,2.01980198019802
3,7,pass,P,PAV,20,3226,RAI_b1,0,50,50,7,pass,-1,0.11424219345011424,0.2001994466082583,-4.61512051684126,2.01980198019802
3,7,pass,none,PAV,7,3492,RAI_a3,50,0,50,7,pass,-1,0.1037344398340249,0.18178552793682098,4.61512051684126,2.01980198019802
3,7,pass,none,PAV,12,3420,RAI_b1,50,0,50,7,pass,-1,0.10638297872340426,0.18642686056499513,4.61512051684126,2.01980198019802
3,7,pass,none,PAV,20,3946,RAI_b2,0,50,50,7,pass,-1,0.08965929468021518,0.15712006778042029,-4.61512051684126,2.01980198019802
3,7,pass,none,PAV,24,3104,RAI_b1,50,0,50,7,pass,-1,0.11980830670926518,0.2099535730005137,4.61512051684126,2.01980198019802
3,8,act,A,APV,2,3788,REI_b3,0,50,50,8,act,1,0.09410288582183186,0.16490707239438088,-4.61512051684126,2.01980198019802
3,8,act,A,PV,1,3978,REI_b1,50,0,50,8,act,1,0.08880994671403197,0.15563165979670998,4.61512051684126,2.01980198019802
3,8,act,A,PV,3,2921,REI_a2,0,50,50,8,act,1,0.12925463162429987,0.22650743075970972,-4.61512051684126,2.01980198019802
3,8,act,A,PV,4,2975,REI_b1,0,50,50,8,act,1,0.12631578947368421,0.2213573670708574,-4.61512051684126,2.01980198019802
3,8,act,A,PV,6,3649,REI_a2,47,3,50,8,act,1,0.09839291571006888,0.1724249743500447,2.6079667425452273,0.3067669172932331
3,8,act,A,PV,7,2329,REI_b1,50,0,50,8,act,1,0.1735106998264893,0.30406231740502393,4.61512051684126,2.01980198019802
3,8,act,A,PV,8,2856,REI_b3,50,0,50,8,act,1,0.13297872340425532,0.23303357570624392,4.61512051684126,2.01980198019802
3,8,act,A,PV,9,3662,REI_a2,0,50,50,8,act,1,0.09797517962116264,0.1716929284106095,-4.61512051684126,2.01980198019802
3,8,act,A,PV,10,2570,REI_b1,0,0,50,8,act,1,0.15228426395939088,0.2668648460879626,-4.61512051684126,2.01980198019802
3,8,act,A,PV,11,5342,REI_b3,50,0,50,8,act,1,0.06326444538169548,0.1108654042162139,4.61512051684126,2.01980198019802
3,8,act,A,PV,15,2721,REI_a2,50,0,50,8,act,1,0.14144271570014144,0.24786598151498646,4.61512051684126,2.01980198019802
3,8,act,A,PV,16,5009,REI_b1,0,50,50,8,act,1,0.06804264005443411,0.11923877223708013,-4.61512051684126,2.01980198019802
3,8,act,A,PV,17,4530,REI_b3,50,0,50,8,act,1,0.07633587786259542,0.1337719457489278,4.61512051684126,2.01980198019802
3,8,act,A,PV,18,6444,REI_a2,50,0,50,8,act,1,0.0513347022587269,0.08995957337325228,4.61512051684126,2.01980198019802
3,8,act,A,PV,24,2415,REI_a2,50,0,50,8,act,1,0.1652892561983471,0.28965495691090154,4.61512051684126,2.01980198019802
3,8,act,P,APV,3,4862,REI_b3,50,0,50,8,act,1,0.07038948850305021,0.12335141876895503,4.61512051684126,2.01980198019802
3,8,act,P,APV,16,4436,REI_a2,50,0,50,8,act,1,0.07820646506777894,0.13704998612963668,4.61512051684126,2.01980198019802
3,8,act,P,P-APV,7,3216,REI_a2,50,0,50,8,act,1,0.11467889908256881,0.20096473501272413,4.61512051684126,2.01980198019802
3,8,act,none,APV,1,2649,REI_b3,0,50,50,8,act,1,0.14641288433382138,0.25657576710262875,-4.61512051684126,2.01980198019802
3,8,act,none,APV,2,4821,REI_a2,50,0,50,8,act,1,0.07107320540156362,0.12454957280106287,4.61512051684126,2.01980198019802
3,8,act,none,APV,3,1628,REI_b1,50,0,50,8,act,1,0.2918287937743191,0.5114044229506677,4.61512051684126,2.01980198019802
3,8,act,none,APV,4,6151,REI_b3,0,50,50,8,act,1,0.05404431633939831,0.09470793492943368,-4.61512051684126,2.01980198019802
3,8,act,none,APV,5,3980,REI_a2,0,50,50,8,act,1,0.08875739644970414,0.15553957005718527,-4.61512051684126,2.01980198019802
3,8,act,none,APV,7,4301,REI_b3,50,0,50,8,act,1,0.0810591731964334,0.14204910748264962,4.61512051684126,2.01980198019802
3,8,act,none,APV,10,3226,REI_b3,0,50,50,8,act,1,0.11424219345011424,0.2001994466082583,-4.61512051684126,2.01980198019802
3,8,act,none,APV,11,3228,REI_a2,0,50,50,8,act,1,0.1141552511415525,0.20004708782088518,-4.61512051684126,2.01980198019802
3,8,act,none,APV,14,2496,REI_a2,50,0,50,8,act,1,0.15822784810126583,0.2772804571694548,4.61512051684126,2.01980198019802
3,8,act,none,APV,15,2737,REI_b1,0,50,50,8,act,1,0.14038371548900327,0.246010176318805,-4.61512051684126,2.01980198019802
3,8,act,none,APV,16,2700,REI_b3,0,50,50,8,act,1,0.14285714285714285,0.25034464133013634,-4.61512051684126,2.01980198019802
3,8,act,none,APV,18,2767,REI_b1,0,50,50,8,act,1,0.1384402399630826,0.24260440553451146,-4.61512051684126,2.01980198019802
3,8,act,none,APV,19,2422,REI_b3,0,50,50,8,act,1,0.16465422612513722,0.2885421222795205,-4.61512051684126,2.01980198019802
3,8,act,none,APV,20,5841,REI_a2,21,29,50,8,act,1,0.057240984544934176,0.10030981621699796,-0.3163373282121571,0.0804099329917225
3,8,act,none,APV,22,2709,REI_b3,18,32,50,8,act,1,0.1422475106685633,0.24927631426898356,-0.5634693572514127,0.08482328482328483
3,8,act,none,APV,23,5617,REI_a2,0,50,50,8,act,1,0.059796691249750844,0.10478846856553443,-4.61512051684126,2.01980198019802
3,8,act,none,APV,24,5058,REI_b1,50,0,50,8,act,1,0.06729475100942127,0.11792816213398079,4.61512051684126,2.01980198019802
3,8,pass,P,AV,1,3345,REI_a2,40,10,50,8,pass,-1,0.1092896174863388,0.19152049063507698,1.349926716949016,0.11992945326278659
3,8,pass,P,AV,2,3122,REI_b1,0,50,50,8,pass,-1,0.11895321173671689,0.20845509389107306,-4.61512051684126,2.01980198019802
3,8,pass,P,AV,5,3118,REI_b1,0,50,50,8,pass,-1,0.11914217633042097,0.20878623780511768,-4.61512051684126,2.01980198019802
3,8,pass,P,AV,8,3989,REI_b1,24,26,50,8,pass,-1,0.08852168781351431,0.15512651129928778,-0.07847161544149521,0.07855217558721601
3,8,pass,P,AV,10,2473,REI_a2,0,50,50,8,pass,-1,0.1601708489054992,0.2806853960455346,-4.61512051684126,2.01980198019802
3,8,pass,P,AV,14,3832,REI_b1,0,50,50,8,pass,-1,0.09282178217821782,0.16266205036920986,-4.61512051684126,2.01980198019802
3,8,pass,P,AV,18,3519,REI_b3,0,50,50,8,pass,-1,0.10277492291880781,0.18010405851088945,-4.61512051684126,2.01980198019802
3,8,pass,P,AV,19,4562,REI_a2,0,50,50,8,pass,-1,0.0757193336698637,0.1326915060053726,-4.61512051684126,2.01980198019802
3,8,pass,P,AV,20,5551,REI_b1,0,50,50,8,pass,-1,0.0605938194304181,0.10618536594491745,-4.61512051684126,2.01980198019802
3,8,pass,P,AV,21,2294,REI_b3,50,0,50,8,pass,-1,0.1770956316410862,0.31034459669025166,4.61512051684126,2.01980198019802
3,8,pass,P,AV,23,3707,REI_b1,50,0,50,8,pass,-1,0.0965561635017702,0.1692062268404526,4.61512051684126,2.01980198019802
3,8,pass,none,PAV,6,5252,REI_b1,50,0,50,8,pass,-1,0.0644883920894239,0.1130102637130882,4.61512051684126,2.01980198019802
