contrast_id,comparison,model,term,estimate,ci_95_lower,ci_95_upper,p_beta_gt_0,full_difference_estimate,full_difference_ci_95_lower,full_difference_ci_95_upper
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,Intercept,0.9737774543177657,0.305369528427915,1.6582860022593877,0.99525,NA,NA,NA
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ31,29.848930820148393,10.9181513110113,49.65394479388222,0.99875,NA,NA,NA
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ32,-0.816861667777462,-17.816293195849468,15.586815510503024,0.4605,NA,NA,NA
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ33,-10.975554243377983,-24.175833867572862,0.6059028577857244,0.0325,NA,NA,NA
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,contrast_code,0.21055214158130686,-0.08351492346385941,0.5235604386331838,0.92225,0.4211042831626137,-0.16702984692771883,1.0471208772663676
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ31:contrast_code,-4.542889339561939,-24.13472832366771,14.729623782189096,0.3135,-9.085778679123878,-48.26945664733542,29.45924756437819
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ32:contrast_code,-4.962037482287745,-23.7511879358712,14.633031334066128,0.29825,-9.92407496457549,-47.5023758717424,29.266062668132257
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,agent_looks,polytimedegreeEQ33:contrast_code,-5.709514295166829,-18.90912549243706,8.870084788553056,0.19225,-11.419028590333658,-37.81825098487412,17.740169577106112
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,Intercept,-2.1013881636263547,-2.887689575400265,-1.3331318851745815,0,NA,NA,NA
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ31,-30.545269779792342,-59.35439444280556,-1.5844933450654743,0.01875,NA,NA,NA
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ32,-1.0207806222501112,-20.56156890476848,17.756462581750476,0.4655,NA,NA,NA
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ33,5.746163640232149,-6.473897173681878,19.481567345927893,0.81275,NA,NA,NA
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,contrast_code,-0.11629463116531093,-0.49384144472956215,0.24063959123614062,0.2695,-0.23258926233062185,-0.9876828894591243,0.48127918247228124
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ31:contrast_code,-3.058010948513532,-29.20202286632688,23.956281530841174,0.4125,-6.116021897027064,-58.40404573265376,47.91256306168235
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ32:contrast_code,7.441903817400998,-15.21177377508124,29.71307894309722,0.7475,14.883807634801997,-30.42354755016248,59.42615788619444
direct_1_1_inanimate_vs_direct_1_2_inanimate,direct 1-1 inanimate patient vs direct 1-2 inanimate patient,patient_looks,polytimedegreeEQ33:contrast_code,-3.456731790241112,-20.18384858355426,12.774936332930453,0.34175,-6.913463580482224,-40.36769716710852,25.549872665860907
