window_key,window,sentence_type,condition_key,condition,filename_suffix,agent_num,patient_num,patient_animacy,referent,time_rel,mean_prop,sd_prop,n_bins,lower,upper
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.150000,0.182353,0.370414,102,0.109000,0.255706
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.200000,0.139596,0.343142,99,0.070622,0.208570
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.250000,0.142264,0.336710,106,0.076856,0.207673
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.300000,0.138901,0.333978,91,0.068880,0.208922
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.350000,0.129709,0.331188,103,0.064443,0.194975
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.400000,0.137172,0.320255,99,0.072798,0.201545
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.450000,0.164314,0.363009,102,0.092427,0.236200
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.500000,0.188269,0.387720,104,0.112231,0.264307
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.550000,0.171868,0.375967,91,0.093044,0.250692
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.600000,0.124854,0.315861,103,0.062609,0.187100
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.650000,0.115600,0.305076,100,0.054585,0.176615
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.700000,0.145437,0.346084,103,0.077236,0.213638
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.750000,0.181237,0.374509,97,0.105186,0.257288
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.800000,0.126538,0.325385,104,0.062725,0.190352
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.850000,0.172727,0.371895,99,0.097974,0.247481
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.900000,0.180000,0.382818,97,0.102261,0.257739
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,0.950000,0.155714,0.355670,98,0.083858,0.227570
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_animate_patient,"1 agent, 1 patient, animate patient",1_agent_1_patient_animate_patient,1,1,animate,patient,1.000000,0.139724,0.342002,103,0.072327,0.207121
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.000000,0.613319,0.481929,95,0.514429,0.712209
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.050000,0.516889,0.484617,45,0.372404,0.661374
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.100000,0.583636,0.473360,88,0.482716,0.684557
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.150000,0.663261,0.451793,92,0.569056,0.757466
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.200000,0.625778,0.468766,90,0.526953,0.724602
linguistic_encoding_1,Linguistic encoding I,direct,direct_1_agent_1_patient_inanimate_patient,"1 agent, 1 patient, inanimate patient",1_agent_1_patient_inanimate_patient,1,1,inanimate,agent,0.250000,0.667778,0.453161,90,0.572243,0.763312
