contrast_id,comparison,model,term,estimate,estimate_error,q2.5,q97.5,rhat,bulk_ess,tail_ess
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",agent_looks,Intercept,-0.47598625400587324,0.46648992040645515,-1.4088242136747047,0.42273942634563905,1.0008196788307826,1821.8323182441427,2173.640324611745
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",agent_looks,polytimedegreeEQ31,-33.945322049868224,11.082075223413575,-56.17850261406943,-11.771998274805027,1.0002253636575182,2628.86091124053,2791.5253356324442
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",agent_looks,polytimedegreeEQ32,2.6437821830959223,2.877014077350925,-2.9635030867297556,8.252229657411819,1.0023254708542726,7789.703951391177,2534.442411457207
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",agent_looks,polytimedegreeEQ33,-4.868426167062742,2.892425212429553,-10.483235828834394,0.8677436376910941,1.0019450653139967,5701.822723300043,2646.355699078781
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",agent_looks,contrast_code,-0.09833081840931816,0.2784311440249474,-0.6401378429157719,0.43070238305650776,1.0096642625614471,1132.6732413888253,1934.7527261681028
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",agent_looks,polytimedegreeEQ31:contrast_code,3.162718727513686,7.987307241826147,-12.767279421344153,18.85727981210994,1.0012716405297872,2442.010045960941,2187.787880849178
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",agent_looks,polytimedegreeEQ32:contrast_code,1.343795559763995,2.938441335557537,-4.471331579675448,6.932760362167165,1.0015716141560296,7805.589640420211,2889.8017519901723
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",agent_looks,polytimedegreeEQ33:contrast_code,-4.394902689188139,2.971894260330728,-10.198535404827688,1.5816560020229955,1.004360478802853,8468.547612573897,2726.871976879063
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,Intercept,-0.5060081176923911,0.40694383219338726,-1.322454658204164,0.2775114764519839,1.0008212248756643,1012.883200606006,1540.690552991563
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,polytimedegreeEQ31,28.97509243848034,8.226195671493377,12.381264854948093,45.45817697590042,1.0015835545962646,1686.187954798059,2328.7985753910693
direct_1_1_vs_direct_1_2,"direct 1 agent, 1 patient vs direct 1 agent, 2 patients",patient_looks,polytimedegreeEQ32,-2.500415968162909,2.766057560082436,-8.065249848218182,2.920154775630939,1.0012279729577231,7150.331138625452,2660.906739799824
