contrast_id,comparison,model,term,estimate,ci_95_lower,ci_95_upper,p_beta_gt_0,full_difference_estimate,full_difference_ci_95_lower,full_difference_ci_95_upper
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ33:contrast_code,-0.6925022818449553,-5.809754439333897,4.470765940188643,0.3975,-1.3850045636899107,-11.619508878667794,8.941531880377285
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,Intercept,-1.5360007119559558,-2.3126146181508527,-0.7536307318207804,5e-4,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ31,34.02394978303938,11.46074377819316,56.6601020429865,0.998,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ32,-3.9639314641231427,-9.574462472991137,1.67283191517905,0.09125,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ33,11.814497341757283,6.041439379725728,17.617623302706445,1,NA,NA,NA
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,contrast_code,-0.2636311137908902,-0.8528764454696204,0.36516075692425815,0.19175,-0.5272622275817804,-1.7057528909392408,0.7303215138485163
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ31:contrast_code,-3.551749447376113,-22.50964744566196,14.567990347550158,0.3585,-7.103498894752226,-45.01929489132392,29.135980695100315
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ32:contrast_code,-3.0941443618035818,-8.700029613659234,2.7575384765793767,0.14175,-6.1882887236071635,-17.40005922731847,5.515076953158753
inverse_2_1_vs_inverse_2_2,"inverse 2 agents, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ33:contrast_code,1.1996180174776454,-4.693343410464091,6.884708497669569,0.65875,2.399236034955291,-9.386686820928182,13.769416995339139
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,Intercept,-0.1415475037852215,-0.8446783831875586,0.5496349183209188,0.35225,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ31,-28.376339532715935,-45.56466090417496,-12.022841481099718,7.5e-4,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ32,1.3142856445394413,-4.20550008190347,6.848193202065984,0.69325,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ33,-3.5727594757593817,-8.785383188311203,1.6115743850426407,0.083,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,contrast_code,-0.4210690528809078,-0.9362399446439028,0.10407242917057143,0.0555,-0.8421381057618156,-1.8724798892878056,0.20814485834114285
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ31:contrast_code,-0.9703706290904818,-14.422271417161838,13.18070672876968,0.44,-1.9407412581809635,-28.844542834323676,26.36141345753936
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ32:contrast_code,2.3326660818851,-3.115288710561637,7.8636485840818775,0.80325,4.6653321637702,-6.230577421123274,15.727297168163755
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",agent_looks,polytimedegreeEQ33:contrast_code,-5.326925295463247,-10.759246377035833,0.2466632914895697,0.0305,-10.653850590926494,-21.518492754071666,0.4933265829791394
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,Intercept,-0.8927320785397682,-1.66414630177837,-0.16191200902013392,0.00975,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ31,29.212140045642695,12.62910667652299,46.32712684000194,0.99925,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ32,-4.335868980148959,-9.786730473808559,0.8155722267085169,0.04925,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ33,13.259184726647613,7.82785542309635,18.826563275285313,1,NA,NA,NA
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,contrast_code,0.37910549487418554,-0.22431749928420722,0.9774685996346127,0.899,0.7582109897483711,-0.44863499856841443,1.9549371992692255
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ31:contrast_code,-6.719688100379379,-22.204798135706877,8.348054078540095,0.192,-13.439376200758758,-44.409596271413754,16.69610815708019
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ32:contrast_code,-3.588287833872951,-8.860624295326268,1.4830424861677916,0.0845,-7.176575667745902,-17.721248590652536,2.966084972335583
direct_1_1_vs_inverse_2_2,"direct 1 agent, 1 patient vs inverse 2 agents, 2 patients",patient_looks,polytimedegreeEQ33:contrast_code,2.5801405940232174,-2.719326371328352,7.785818481444648,0.84,5.160281188046435,-5.438652742656704,15.571636962889295
